FIPS,year,tot_out,tot_in,net_out
17079,2017,174.0,272.0,-98.0
17079,2018,139.0,125.0,14.0
17079,2019,99.0,61.0,38.0
17081,1993,556.0,544.0,12.0
17081,1994,600.0,495.0,105.0
17081,1995,663.0,642.0,21.0
17081,1996,670.0,647.0,23.0
17081,1997,588.0,627.0,-39.0
17081,1998,626.0,644.0,-18.0
17081,1999,668.0,769.0,-101.0
17081,2000,730.0,690.0,40.0
17081,2001,690.0,727.0,-37.0
17081,2002,725.0,770.0,-45.0
17081,2003,627.0,658.0,-31.0
17081,2004,691.0,751.0,-60.0
17081,2005,660.0,719.0,-59.0
17081,2006,707.0,738.0,-31.0
17081,2007,716.0,683.0,33.0
17081,2008,722.0,764.0,-42.0
17081,2009,777.0,718.0,59.0
17081,2010,690.0,658.0,32.0
17081,2011,615.0,673.0,-58.0
17081,2012,781.0,740.0,41.0
17081,2013,715.0,952.0,-237.0
17081,2014,655.0,487.0,168.0
17081,2015,415.0,428.0,-13.0
17081,2016,470.0,509.0,-39.0
17081,2017,934.0,667.0,267.0
17081,2018,563.0,478.0,85.0
17081,2019,505.0,546.0,-41.0
17083,1993,540.0,633.0,-93.0
17083,1994,711.0,598.0,113.0
17083,1995,500.0,666.0,-166.0
17083,1996,605.0,852.0,-247.0
17083,1997,647.0,704.0,-57.0
17083,1998,626.0,772.0,-146.0
17083,1999,758.0,761.0,-3.0
17083,2000,704.0,729.0,-25.0
17083,2001,650.0,728.0,-78.0
17083,2002,603.0,874.0,-271.0
17083,2003,748.0,834.0,-86.0
17083,2004,606.0,819.0,-213.0
17083,2005,565.0,693.0,-128.0
17083,2006,623.0,736.0,-113.0
17083,2007,569.0,658.0,-89.0
17083,2008,614.0,800.0,-186.0
17083,2009,643.0,600.0,43.0
17083,2010,619.0,563.0,56.0
17083,2011,606.0,598.0,8.0
17083,2012,651.0,711.0,-60.0
17083,2013,739.0,600.0,139.0
17083,2014,546.0,612.0,-66.0
17083,2015,421.0,445.0,-24.0
17083,2016,642.0,537.0,105.0
17083,2017,849.0,839.0,10.0
17083,2018,649.0,626.0,23.0
17083,2019,545.0,955.0,-410.0
17085,1993,508.0,653.0,-145.0
17085,1994,590.0,714.0,-124.0
17085,1995,706.0,658.0,48.0
17085,1996,561.0,666.0,-105.0
17085,1997,527.0,625.0,-98.0
17085,1998,595.0,524.0,71.0
17085,1999,545.0,621.0,-76.0
17085,2000,496.0,608.0,-112.0
17085,2001,486.0,628.0,-142.0
17085,2002,572.0,651.0,-79.0
17085,2003,520.0,600.0,-80.0
17085,2004,477.0,488.0,-11.0
17085,2005,499.0,598.0,-99.0
17085,2006,528.0,591.0,-63.0
17085,2007,479.0,518.0,-39.0
17085,2008,534.0,567.0,-33.0
17085,2009,461.0,484.0,-23.0
17085,2010,470.0,393.0,77.0
17085,2011,461.0,474.0,-13.0
17085,2012,390.0,474.0,-84.0
17085,2013,512.0,558.0,-46.0
17085,2014,474.0,481.0,-7.0
17085,2015,272.0,265.0,7.0
17085,2016,339.0,503.0,-164.0
17085,2017,582.0,662.0,-80.0
17085,2018,376.0,410.0,-34.0
17085,2019,311.0,385.0,-74.0
17087,1993,211.0,226.0,-15.0
17087,1994,235.0,240.0,-5.0
17087,1995,218.0,289.0,-71.0
17087,1996,285.0,351.0,-66.0
17087,1997,221.0,248.0,-27.0
17087,1998,297.0,273.0,24.0
17087,1999,329.0,376.0,-47.0
17087,2000,289.0,382.0,-93.0
17087,2001,328.0,330.0,-2.0
17087,2002,264.0,251.0,13.0
17087,2003,310.0,342.0,-32.0
17087,2004,345.0,242.0,103.0
17087,2005,242.0,275.0,-33.0
17087,2006,270.0,261.0,9.0
17087,2007,284.0,262.0,22.0
17087,2008,249.0,260.0,-11.0
17087,2009,236.0,236.0,0.0
17087,2010,287.0,222.0,65.0
17087,2011,239.0,250.0,-11.0
17087,2012,344.0,430.0,-86.0
17087,2013,297.0,280.0,17.0
17087,2014,196.0,127.0,69.0
17087,2015,106.0,102.0,4.0
17087,2016,153.0,213.0,-60.0
17087,2017,149.0,268.0,-119.0
17087,2018,150.0,187.0,-37.0
17087,2019,128.0,189.0,-61.0
17089,1993,15765.0,18769.0,-3004.0
17089,1994,16400.0,19468.0,-3068.0
17089,1995,16880.0,20259.0,-3379.0
17089,1996,13968.0,19013.0,-5045.0
17089,1997,14006.0,18582.0,-4576.0
17089,1998,14069.0,17808.0,-3739.0
17089,1999,15449.0,20187.0,-4738.0
17089,2000,16325.0,21665.0,-5340.0
17089,2001,16366.0,23330.0,-6964.0
17089,2002,17099.0,24299.0,-7200.0
17089,2003,17816.0,23577.0,-5761.0
17089,2004,18908.0,23897.0,-4989.0
17089,2005,21524.0,23380.0,-1856.0
17089,2006,22200.0,24387.0,-2187.0
17089,2007,20085.0,23451.0,-3366.0
17089,2008,19555.0,21149.0,-1594.0
17089,2009,17687.0,18785.0,-1098.0
17089,2010,17938.0,17559.0,379.0
17089,2011,18198.0,17968.0,230.0
17089,2012,22615.0,23788.0,-1173.0
17089,2013,24572.0,24343.0,229.0
17089,2014,20754.0,21497.0,-743.0
17089,2015,14314.0,15502.0,-1188.0
17089,2016,20119.0,20972.0,-853.0
17089,2017,29028.0,30628.0,-1600.0
17089,2018,21465.0,21959.0,-494.0
17089,2019,20293.0,20136.0,157.0
17091,1993,1803.0,2245.0,-442.0
17091,1994,1914.0,2180.0,-266.0
17091,1995,2093.0,2417.0,-324.0
17091,1996,1890.0,2270.0,-380.0
17091,1997,2058.0,2288.0,-230.0
17091,1998,2130.0,2278.0,-148.0
17091,1999,2243.0,2344.0,-101.0
17091,2000,2122.0,2341.0,-219.0
17091,2001,2152.0,2387.0,-235.0
17091,2002,2177.0,2400.0,-223.0
17091,2003,2097.0,2650.0,-553.0
17091,2004,2138.0,2760.0,-622.0
17091,2005,2253.0,3103.0,-850.0
17091,2006,2169.0,3295.0,-1126.0
17091,2007,2137.0,3292.0,-1155.0
17091,2008,2223.0,2891.0,-668.0
17091,2009,2232.0,2299.0,-67.0
17091,2010,2093.0,2170.0,-77.0
17091,2011,2102.0,2094.0,8.0
17091,2012,2482.0,2108.0,374.0
17091,2013,2383.0,2305.0,78.0
17091,2014,2023.0,1963.0,60.0
17091,2015,1323.0,1425.0,-102.0
17091,2016,1965.0,1984.0,-19.0
17091,2017,2659.0,3003.0,-344.0
17091,2018,1987.0,2330.0,-343.0
17091,2019,1810.0,1980.0,-170.0
17093,1993,1791.0,2622.0,-831.0
17093,1994,1829.0,3033.0,-1204.0
17093,1995,1933.0,3279.0,-1346.0
17093,1996,1791.0,3706.0,-1915.0
17093,1997,1886.0,3523.0,-1637.0
17093,1998,2004.0,3510.0,-1506.0
17093,1999,2129.0,3625.0,-1496.0
17093,2000,2201.0,4138.0,-1937.0
17093,2001,2418.0,4316.0,-1898.0
17093,2002,2661.0,5392.0,-2731.0
17093,2003,2460.0,6148.0,-3688.0
17093,2004,2685.0,6988.0,-4303.0
17093,2005,3197.0,9200.0,-6003.0
17093,2006,3452.0,10873.0,-7421.0
17093,2007,3685.0,11522.0,-7837.0
17093,2008,4340.0,9981.0,-5641.0
17093,2009,4539.0,6413.0,-1874.0
17093,2010,4762.0,5995.0,-1233.0
17093,2011,4644.0,5518.0,-874.0
17093,2012,7510.0,7360.0,150.0
17093,2013,6744.0,7908.0,-1164.0
17093,2014,5639.0,7207.0,-1568.0
17093,2015,3729.0,4894.0,-1165.0
17093,2016,5574.0,7750.0,-2176.0
17093,2017,8327.0,11860.0,-3533.0
17093,2018,5922.0,8405.0,-2483.0
17093,2019,5718.0,7897.0,-2179.0
17095,1993,916.0,906.0,10.0
17095,1994,1010.0,826.0,184.0
17095,1995,1040.0,868.0,172.0
17095,1996,990.0,895.0,95.0
17095,1997,999.0,995.0,4.0
17095,1998,1099.0,1015.0,84.0
17095,1999,1061.0,938.0,123.0
17095,2000,1139.0,1005.0,134.0
17095,2001,1136.0,972.0,164.0
17095,2002,1052.0,1032.0,20.0
17095,2003,1021.0,927.0,94.0
17095,2004,1145.0,984.0,161.0
17095,2005,967.0,876.0,91.0
17095,2006,1054.0,967.0,87.0
17095,2007,1011.0,931.0,80.0
17095,2008,956.0,952.0,4.0
17095,2009,900.0,912.0,-12.0
17095,2010,804.0,953.0,-149.0
17095,2011,899.0,880.0,19.0
17095,2012,986.0,1073.0,-87.0
17095,2013,981.0,969.0,12.0
17095,2014,811.0,743.0,68.0
17095,2015,460.0,417.0,43.0
17095,2016,737.0,606.0,131.0
17095,2017,1048.0,1117.0,-69.0
17095,2018,854.0,813.0,41.0
17095,2019,786.0,614.0,172.0
17097,1993,26150.0,29903.0,-3753.0
17097,1994,24726.0,28802.0,-4076.0
17097,1995,24501.0,28834.0,-4333.0
17097,1996,22650.0,28493.0,-5843.0
17097,1997,24903.0,28501.0,-3598.0
17097,1998,25076.0,27522.0,-2446.0
17097,1999,26992.0,29378.0,-2386.0
17097,2000,26614.0,31311.0,-4697.0
17097,2001,26781.0,28962.0,-2181.0
17097,2002,26936.0,29038.0,-2102.0
17097,2003,26116.0,27522.0,-1406.0
17097,2004,26287.0,28025.0,-1738.0
17097,2005,26216.0,27558.0,-1342.0
17097,2006,27105.0,27505.0,-400.0
17097,2007,24937.0,23889.0,1048.0
17097,2008,23393.0,22569.0,824.0
17097,2009,21808.0,20659.0,1149.0
17097,2010,21336.0,19778.0,1558.0
17097,2011,23035.0,20107.0,2928.0
17097,2012,26074.0,24321.0,1753.0
17097,2013,28150.0,28239.0,-89.0
17097,2014,24906.0,23031.0,1875.0
17097,2015,16516.0,15531.0,985.0
17097,2016,24158.0,23105.0,1053.0
17097,2017,35269.0,32927.0,2342.0
17097,2018,25326.0,23215.0,2111.0
17097,2019,23639.0,21882.0,1757.0
17099,1993,1971.0,2648.0,-677.0
17099,1994,2338.0,2798.0,-460.0
17099,1995,2346.0,2863.0,-517.0
17099,1996,2139.0,2436.0,-297.0
17099,1997,2250.0,2587.0,-337.0
17099,1998,2257.0,2469.0,-212.0
17099,1999,2479.0,2602.0,-123.0
17099,2000,2639.0,2504.0,135.0
17099,2001,2475.0,2694.0,-219.0
17099,2002,2579.0,2949.0,-370.0
17099,2003,2332.0,2727.0,-395.0
17099,2004,2491.0,2929.0,-438.0
17099,2005,2483.0,3248.0,-765.0
17099,2006,2683.0,3336.0,-653.0
17099,2007,2624.0,3214.0,-590.0
17099,2008,2567.0,2980.0,-413.0
17099,2009,2447.0,2423.0,24.0
17099,2010,2331.0,2579.0,-248.0
17099,2011,2307.0,2472.0,-165.0
17099,2012,2793.0,2829.0,-36.0
17099,2013,2974.0,2939.0,35.0
17099,2014,2355.0,2610.0,-255.0
17099,2015,1687.0,2055.0,-368.0
17099,2016,2744.0,2662.0,82.0
17099,2017,3321.0,3732.0,-411.0
17099,2018,2610.0,2961.0,-351.0
17099,2019,2355.0,2671.0,-316.0
17101,1993,227.0,268.0,-41.0
17101,1994,274.0,244.0,30.0
17101,1995,244.0,296.0,-52.0
17101,1996,265.0,259.0,6.0
17101,1997,303.0,233.0,70.0
17101,1998,259.0,253.0,6.0
17101,1999,301.0,227.0,74.0
17101,2000,220.0,240.0,-20.0
17101,2001,289.0,264.0,25.0
17101,2002,265.0,231.0,34.0
17101,2003,265.0,286.0,-21.0
17101,2004,240.0,266.0,-26.0
17101,2005,243.0,241.0,2.0
17101,2006,332.0,229.0,103.0
17101,2007,266.0,216.0,50.0
17101,2008,256.0,253.0,3.0
17101,2009,275.0,226.0,49.0
17101,2010,245.0,236.0,9.0
17101,2011,225.0,194.0,31.0
17101,2012,246.0,320.0,-74.0
17101,2013,283.0,257.0,26.0
17101,2014,216.0,148.0,68.0
17101,2015,134.0,121.0,13.0
17101,2016,260.0,253.0,7.0
17101,2017,378.0,308.0,70.0
17101,2018,263.0,218.0,45.0
17101,2019,193.0,196.0,-3.0
17103,1993,815.0,1151.0,-336.0
17103,1994,922.0,1146.0,-224.0
17103,1995,985.0,1206.0,-221.0
17103,1996,930.0,1022.0,-92.0
17103,1997,952.0,1134.0,-182.0
17103,1998,1026.0,1172.0,-146.0
17103,1999,1144.0,1133.0,11.0
17103,2000,1173.0,1164.0,9.0
17103,2001,1097.0,1139.0,-42.0
17103,2002,957.0,1102.0,-145.0
17103,2003,1015.0,1060.0,-45.0
17103,2004,1030.0,1246.0,-216.0
17103,2005,1063.0,1186.0,-123.0
17103,2006,1005.0,1195.0,-190.0
17103,2007,901.0,1164.0,-263.0
17103,2008,1097.0,1157.0,-60.0
17103,2009,859.0,956.0,-97.0
17103,2010,917.0,841.0,76.0
17103,2011,1009.0,918.0,91.0
17103,2012,1024.0,1024.0,0.0
17103,2013,993.0,1054.0,-61.0
17103,2014,888.0,895.0,-7.0
17103,2015,582.0,476.0,106.0
17103,2016,890.0,923.0,-33.0
17103,2017,1157.0,1442.0,-285.0
17103,2018,876.0,1008.0,-132.0
17103,2019,818.0,795.0,23.0
17105,1993,800.0,914.0,-114.0
17105,1994,799.0,832.0,-33.0
17105,1995,796.0,917.0,-121.0
17105,1996,751.0,820.0,-69.0
17105,1997,855.0,937.0,-82.0
17105,1998,811.0,810.0,1.0
17105,1999,834.0,905.0,-71.0
17105,2000,944.0,834.0,110.0
17105,2001,942.0,903.0,39.0
17105,2002,908.0,935.0,-27.0
17105,2003,866.0,830.0,36.0
17105,2004,868.0,972.0,-104.0
17105,2005,935.0,1009.0,-74.0
17105,2006,1023.0,870.0,153.0
17105,2007,873.0,809.0,64.0
17105,2008,978.0,860.0,118.0
17105,2009,856.0,800.0,56.0
17105,2010,920.0,679.0,241.0
17105,2011,651.0,759.0,-108.0
17105,2012,986.0,808.0,178.0
17105,2013,944.0,886.0,58.0
17105,2014,766.0,667.0,99.0
17105,2015,505.0,481.0,24.0
17105,2016,726.0,702.0,24.0
17105,2017,993.0,1172.0,-179.0
17105,2018,911.0,817.0,94.0
17105,2019,753.0,837.0,-84.0
17107,1993,664.0,473.0,191.0
17107,1994,546.0,557.0,-11.0
17107,1995,493.0,597.0,-104.0
17107,1996,582.0,534.0,48.0
17107,1997,686.0,473.0,213.0
17107,1998,539.0,536.0,3.0
17107,1999,639.0,578.0,61.0
17107,2000,583.0,573.0,10.0
17107,2001,725.0,573.0,152.0
17107,2002,753.0,599.0,154.0
17107,2003,702.0,645.0,57.0
17107,2004,693.0,611.0,82.0
17107,2005,656.0,575.0,81.0
17107,2006,683.0,573.0,110.0
17107,2007,753.0,607.0,146.0
17107,2008,589.0,639.0,-50.0
17107,2009,633.0,514.0,119.0
17107,2010,616.0,541.0,75.0
17107,2011,575.0,550.0,25.0
17107,2012,682.0,621.0,61.0
17107,2013,589.0,620.0,-31.0
17107,2014,476.0,456.0,20.0
17107,2015,331.0,375.0,-44.0
17107,2016,429.0,477.0,-48.0
17107,2017,679.0,766.0,-87.0
17107,2018,461.0,481.0,-20.0
17107,2019,550.0,438.0,112.0
17109,1993,587.0,574.0,13.0
17109,1994,545.0,619.0,-74.0
17109,1995,674.0,565.0,109.0
17109,1996,635.0,678.0,-43.0
17109,1997,664.0,574.0,90.0
17109,1998,624.0,605.0,19.0
17109,1999,648.0,527.0,121.0
17109,2000,716.0,597.0,119.0
17109,2001,634.0,656.0,-22.0
17109,2002,680.0,622.0,58.0
17109,2003,637.0,502.0,135.0
17109,2004,576.0,509.0,67.0
17109,2005,497.0,481.0,16.0
17109,2006,726.0,634.0,92.0
17109,2007,661.0,608.0,53.0
17109,2008,648.0,610.0,38.0
17109,2009,628.0,586.0,42.0
17109,2010,574.0,571.0,3.0
17109,2011,607.0,559.0,48.0
17109,2012,584.0,522.0,62.0
17109,2013,650.0,522.0,128.0
17109,2014,457.0,282.0,175.0
17109,2015,207.0,305.0,-98.0
17109,2016,441.0,371.0,70.0
17109,2017,697.0,517.0,180.0
17109,2018,394.0,334.0,60.0
17109,2019,385.0,253.0,132.0
17111,1993,6544.0,12646.0,-6102.0
17111,1994,6944.0,12553.0,-5609.0
17111,1995,7066.0,13217.0,-6151.0
17111,1996,6778.0,9996.0,-3218.0
17111,1997,7350.0,10359.0,-3009.0
17111,1998,7782.0,10253.0,-2471.0
17111,1999,8289.0,11594.0,-3305.0
17111,2000,10279.0,12468.0,-2189.0
17111,2001,8854.0,12668.0,-3814.0
17111,2002,9189.0,13646.0,-4457.0
17111,2003,9081.0,14077.0,-4996.0
17111,2004,9838.0,13891.0,-4053.0
17111,2005,9961.0,14226.0,-4265.0
17111,2006,10160.0,14627.0,-4467.0
17111,2007,9616.0,12325.0,-2709.0
17111,2008,8927.0,10338.0,-1411.0
17111,2009,8564.0,8561.0,3.0
17111,2010,8189.0,8754.0,-565.0
17111,2011,9040.0,8174.0,866.0
17111,2012,10710.0,10401.0,309.0
17111,2013,11480.0,11638.0,-158.0
17111,2014,10033.0,10604.0,-571.0
17111,2015,6451.0,7173.0,-722.0
17111,2016,9451.0,10902.0,-1451.0
17111,2017,13979.0,17175.0,-3196.0
17111,2018,10008.0,11747.0,-1739.0
17111,2019,9323.0,10919.0,-1596.0
17113,1993,3064.0,4043.0,-979.0
17113,1994,3304.0,3782.0,-478.0
17113,1995,3356.0,3967.0,-611.0
17113,1996,3560.0,3670.0,-110.0
17113,1997,3893.0,3980.0,-87.0
17113,1998,4130.0,4054.0,76.0
17113,1999,4013.0,4955.0,-942.0
17113,2000,4447.0,4735.0,-288.0
17113,2001,4197.0,4363.0,-166.0
17113,2002,3945.0,4549.0,-604.0
17113,2003,3705.0,3857.0,-152.0
17113,2004,4245.0,4062.0,183.0
17113,2005,4246.0,4149.0,97.0
17113,2006,4398.0,5015.0,-617.0
17113,2007,4286.0,4870.0,-584.0
17113,2008,4370.0,4357.0,13.0
17113,2009,4181.0,4696.0,-515.0
17113,2010,3938.0,3865.0,73.0
17113,2011,4083.0,3635.0,448.0
17113,2012,4331.0,4619.0,-288.0
17113,2013,4990.0,4750.0,240.0
17113,2014,4415.0,3030.0,1385.0
17113,2015,2544.0,1965.0,579.0
17113,2016,4020.0,3325.0,695.0
17113,2017,5916.0,4657.0,1259.0
17113,2018,4140.0,3158.0,982.0
17113,2019,3485.0,2938.0,547.0
17115,1993,2275.0,1746.0,529.0
17115,1994,2260.0,1718.0,542.0
17115,1995,2387.0,1723.0,664.0
17115,1996,2453.0,1728.0,725.0
17115,1997,2692.0,1845.0,847.0
17115,1998,2435.0,1882.0,553.0
17115,1999,2329.0,1881.0,448.0
17115,2000,2409.0,1685.0,724.0
17115,2001,2318.0,1594.0,724.0
17115,2002,2478.0,1661.0,817.0
17115,2003,2358.0,1488.0,870.0
17115,2004,1983.0,1541.0,442.0
17115,2005,2021.0,1695.0,326.0
17115,2006,2211.0,1800.0,411.0
17115,2007,1917.0,1694.0,223.0
17115,2008,2176.0,1769.0,407.0
17115,2009,2118.0,1835.0,283.0
17115,2010,1742.0,1521.0,221.0
17115,2011,1784.0,1649.0,135.0
17115,2012,2142.0,1762.0,380.0
17115,2013,2360.0,1798.0,562.0
17115,2014,1785.0,1312.0,473.0
17115,2015,982.0,954.0,28.0
17115,2016,1698.0,1381.0,317.0
17115,2017,2448.0,1711.0,737.0
17115,2018,1646.0,1328.0,318.0
17115,2019,1445.0,1285.0,160.0
17117,1993,1105.0,1404.0,-299.0
17117,1994,1230.0,1540.0,-310.0
17117,1995,1220.0,1445.0,-225.0
17117,1996,1059.0,1278.0,-219.0
17117,1997,1210.0,1266.0,-56.0
17117,1998,1231.0,1253.0,-22.0
17117,1999,1153.0,1451.0,-298.0
17117,2000,1214.0,1306.0,-92.0
17117,2001,1293.0,1344.0,-51.0
17117,2002,1313.0,1420.0,-107.0
17117,2003,1277.0,1342.0,-65.0
17117,2004,1240.0,1370.0,-130.0
17117,2005,1382.0,1396.0,-14.0
17117,2006,1430.0,1379.0,51.0
17117,2007,1250.0,1420.0,-170.0
17117,2008,1354.0,1216.0,138.0
17117,2009,1354.0,1189.0,165.0
17117,2010,1175.0,1401.0,-226.0
17117,2011,1283.0,1284.0,-1.0
17117,2012,1556.0,1276.0,280.0
17117,2013,1366.0,1465.0,-99.0
17117,2014,1134.0,1132.0,2.0
17117,2015,866.0,751.0,115.0
17117,2016,1024.0,1324.0,-300.0
17117,2017,1629.0,1775.0,-146.0
17117,2018,985.0,1305.0,-320.0
17117,2019,1233.0,974.0,259.0
17119,1993,5650.0,5999.0,-349.0
17119,1994,5823.0,6183.0,-360.0
17119,1995,6188.0,6403.0,-215.0
17119,1996,6111.0,6292.0,-181.0
17119,1997,5828.0,6425.0,-597.0
17119,1998,6464.0,6149.0,315.0
17119,1999,6517.0,6442.0,75.0
17119,2000,6348.0,6327.0,21.0
17119,2001,6304.0,6375.0,-71.0
17119,2002,6571.0,6495.0,76.0
17119,2003,6149.0,6698.0,-549.0
17119,2004,6708.0,6957.0,-249.0
17119,2005,6791.0,6889.0,-98.0
17119,2006,6637.0,6901.0,-264.0
17119,2007,6477.0,6922.0,-445.0
17119,2008,6629.0,6636.0,-7.0
17119,2009,6856.0,6580.0,276.0
17119,2010,6459.0,6042.0,417.0
17119,2011,6483.0,5934.0,549.0
17119,2012,6885.0,6598.0,287.0
17119,2013,7162.0,6723.0,439.0
17119,2014,5629.0,5739.0,-110.0
17119,2015,4044.0,4043.0,1.0
17119,2016,5598.0,5745.0,-147.0
17119,2017,8415.0,8255.0,160.0
17119,2018,5734.0,5940.0,-206.0
17119,2019,5813.0,5710.0,103.0
17121,1993,672.0,695.0,-23.0
17121,1994,650.0,759.0,-109.0
17121,1995,741.0,711.0,30.0
17121,1996,610.0,770.0,-160.0
17121,1997,793.0,691.0,102.0
17121,1998,794.0,683.0,111.0
17121,1999,767.0,661.0,106.0
17121,2000,679.0,690.0,-11.0
17121,2001,838.0,671.0,167.0
17121,2002,778.0,667.0,111.0
17121,2003,762.0,594.0,168.0
17121,2004,746.0,593.0,153.0
17121,2005,756.0,598.0,158.0
17121,2006,733.0,724.0,9.0
17121,2007,672.0,635.0,37.0
17121,2008,684.0,743.0,-59.0
17121,2009,824.0,651.0,173.0
17121,2010,574.0,604.0,-30.0
17121,2011,607.0,558.0,49.0
17121,2012,944.0,1005.0,-61.0
17121,2013,999.0,886.0,113.0
17121,2014,693.0,772.0,-79.0
17121,2015,448.0,449.0,-1.0
17121,2016,747.0,640.0,107.0
17121,2017,969.0,889.0,80.0
17121,2018,669.0,591.0,78.0
17121,2019,655.0,605.0,50.0
17123,1993,315.0,332.0,-17.0
17123,1994,311.0,350.0,-39.0
17123,1995,284.0,380.0,-96.0
17123,1996,442.0,399.0,43.0
17123,1997,361.0,421.0,-60.0
17123,1998,354.0,419.0,-65.0
17123,1999,401.0,493.0,-92.0
17123,2000,470.0,473.0,-3.0
17123,2001,488.0,447.0,41.0
17123,2002,521.0,563.0,-42.0
17123,2003,464.0,498.0,-34.0
17123,2004,436.0,585.0,-149.0
17123,2005,390.0,385.0,5.0
17123,2006,403.0,467.0,-64.0
17123,2007,434.0,446.0,-12.0
17123,2008,492.0,342.0,150.0
17123,2009,383.0,383.0,0.0
17123,2010,314.0,325.0,-11.0
17123,2011,344.0,338.0,6.0
17123,2012,443.0,469.0,-26.0
17123,2013,450.0,470.0,-20.0
17123,2014,338.0,317.0,21.0
17123,2015,262.0,200.0,62.0
17123,2016,281.0,386.0,-105.0
17123,2017,525.0,466.0,59.0
17123,2018,294.0,357.0,-63.0
17123,2019,291.0,315.0,-24.0
17125,1993,405.0,532.0,-127.0
17125,1994,467.0,394.0,73.0
17125,1995,483.0,510.0,-27.0
17125,1996,531.0,479.0,52.0
17125,1997,562.0,630.0,-68.0
17125,1998,512.0,589.0,-77.0
17125,1999,586.0,568.0,18.0
17125,2000,586.0,613.0,-27.0
17125,2001,607.0,665.0,-58.0
17125,2002,611.0,643.0,-32.0
17125,2003,590.0,558.0,32.0
17125,2004,539.0,564.0,-25.0
17125,2005,468.0,396.0,72.0
17125,2006,539.0,370.0,169.0
17125,2007,441.0,423.0,18.0
17125,2008,431.0,412.0,19.0
17125,2009,476.0,354.0,122.0
17125,2010,412.0,341.0,71.0
17125,2011,433.0,326.0,107.0
17125,2012,441.0,349.0,92.0
17125,2013,398.0,507.0,-109.0
17125,2014,340.0,259.0,81.0
17125,2015,231.0,162.0,69.0
17125,2016,274.0,203.0,71.0
17125,2017,465.0,558.0,-93.0
17125,2018,327.0,339.0,-12.0
17125,2019,378.0,283.0,95.0
17127,1993,192.0,198.0,-6.0
17127,1994,183.0,211.0,-28.0
17127,1995,208.0,197.0,11.0
17127,1996,174.0,221.0,-47.0
17127,1997,229.0,268.0,-39.0
17127,1998,267.0,244.0,23.0
17127,1999,214.0,286.0,-72.0
17127,2000,246.0,273.0,-27.0
17127,2001,307.0,195.0,112.0
17127,2002,259.0,267.0,-8.0
17127,2003,219.0,293.0,-74.0
17127,2004,228.0,276.0,-48.0
17127,2005,275.0,225.0,50.0
17127,2006,274.0,218.0,56.0
17127,2007,238.0,230.0,8.0
17127,2008,285.0,256.0,29.0
17127,2009,290.0,259.0,31.0
17127,2010,256.0,240.0,16.0
17127,2011,335.0,245.0,90.0
17127,2012,293.0,318.0,-25.0
17127,2013,258.0,364.0,-106.0
17127,2014,185.0,143.0,42.0
17127,2015,144.0,120.0,24.0
17127,2016,229.0,197.0,32.0
17127,2017,312.0,164.0,148.0
17127,2018,213.0,195.0,18.0
17127,2019,186.0,132.0,54.0
17129,1993,328.0,474.0,-146.0
17129,1994,321.0,523.0,-202.0
17129,1995,358.0,566.0,-208.0
17129,1996,338.0,498.0,-160.0
17129,1997,457.0,473.0,-16.0
17129,1998,477.0,468.0,9.0
17129,1999,353.0,516.0,-163.0
17129,2000,369.0,502.0,-133.0
17129,2001,468.0,453.0,15.0
17129,2002,393.0,423.0,-30.0
17129,2003,426.0,503.0,-77.0
17129,2004,375.0,422.0,-47.0
17129,2005,394.0,385.0,9.0
17129,2006,374.0,451.0,-77.0
17129,2007,326.0,477.0,-151.0
17129,2008,365.0,398.0,-33.0
17129,2009,388.0,380.0,8.0
17129,2010,366.0,380.0,-14.0
17129,2011,324.0,299.0,25.0
17129,2012,413.0,440.0,-27.0
17129,2013,396.0,411.0,-15.0
17129,2014,308.0,373.0,-65.0
17129,2015,255.0,216.0,39.0
17129,2016,299.0,368.0,-69.0
17129,2017,408.0,450.0,-42.0
17129,2018,299.0,348.0,-49.0
17129,2019,314.0,292.0,22.0
17131,1993,494.0,499.0,-5.0
17131,1994,445.0,583.0,-138.0
17131,1995,519.0,516.0,3.0
17131,1996,406.0,484.0,-78.0
17131,1997,446.0,521.0,-75.0
17131,1998,447.0,520.0,-73.0
17131,1999,523.0,521.0,2.0
17131,2000,455.0,565.0,-110.0
17131,2001,493.0,521.0,-28.0
17131,2002,492.0,558.0,-66.0
17131,2003,528.0,533.0,-5.0
17131,2004,467.0,540.0,-73.0
17131,2005,556.0,516.0,40.0
17131,2006,510.0,514.0,-4.0
17131,2007,467.0,473.0,-6.0
17131,2008,471.0,502.0,-31.0
17131,2009,506.0,438.0,68.0
17131,2010,406.0,436.0,-30.0
17131,2011,459.0,421.0,38.0
17131,2012,501.0,423.0,78.0
17131,2013,455.0,528.0,-73.0
17131,2014,397.0,432.0,-35.0
17131,2015,279.0,191.0,88.0
17131,2016,402.0,426.0,-24.0
17131,2017,467.0,705.0,-238.0
17131,2018,446.0,435.0,11.0
17131,2019,359.0,418.0,-59.0
17133,1993,523.0,986.0,-463.0
17133,1994,786.0,975.0,-189.0
17133,1995,640.0,1035.0,-395.0
17133,1996,603.0,1033.0,-430.0
17133,1997,684.0,1060.0,-376.0
17133,1998,596.0,1179.0,-583.0
17133,1999,609.0,1136.0,-527.0
17133,2000,706.0,1062.0,-356.0
17133,2001,647.0,1018.0,-371.0
17133,2002,669.0,1236.0,-567.0
