y_pred,y_test
-25.85356756727451,104
-35.95087815794492,31
-550.8156598615052,-304
-51.89103964776718,108
-20.42457294129638,-78
-234.9262750147294,-104
-391.48009774658436,-217
23.23311394265332,22
-617.5481057885706,-618
-115.01433173051343,-33
-689.0968739244836,-356
-150.67474256380024,-55
-109.22678011618149,-130
-217.77128749508984,-352
-208.77572737369923,37
-182.9219021907536,-95
-45.07490441668956,64
-662.255382426515,-906
-3384.7683276492567,-4188
-188.59218526941817,-234
-1654.1985326272695,-1744
-228.50623459590412,74
-158.13352255004412,10
45.95883723587238,-63
-2.8049270528899157,-43
110.9430196911221,255
-118.12091220403437,41
-123.39867966183293,34
-1158.0253447147104,-903
-235.72223293151313,-8
44.29967799009519,173
-117.89529118031956,0
-180.95984675517303,-79
-329.9582327620427,-153
-157.49118972336834,-193
-123.67707633911166,93
-96.32577276395988,19
-1483.8566577089116,-1758
28.550734313110723,-178
-209.8273381844528,37
-121.83490843913482,-71
-695.2458298917211,-463
-501.05530411149215,-546
-130.87949969447726,-124
-966.1805900120555,-1440
-251.77650283017925,-152
-219.26507115346072,-308
-53.41144625891161,118
-146.18835822160213,-28
-83.50452741574455,-35
-233.46551411233742,97
108.96601843970875,110
-71.89667436043867,-2
-54.704194426964854,50
-224.72939578005355,1
13.468813108525026,85
59.95147554382395,184
-529.4689917176433,-346
59.322816581383115,104
177.49772803320502,132
-124.91118712521606,-1
122.47107508849146,504
-25.497303262813457,-87
-165.35801714459285,-55
-70.66614881221834,59
-343.3654469345798,-984
-87.29668829300189,0
-53.42573814376827,22
-63.69207290572557,23
-52.671829841640104,168
6.310298578870048,111
-52.36553183676275,-5
-368.4501006973527,-185
-6397.150401327652,-7266
-47.7952380976136,4
-32.299471279325005,-370
-36.65550999448736,73
-108.26280155178814,74
79.35099706855928,-138
-136.9855233607853,-388
-157.1326801857772,24
-103.7077089596561,0
-167.84769045961679,-217
-235.93484771534855,31
252.01984578661364,384
-330.06539952311863,-208
-160.61816203801305,-24
-350.8225343077814,-454
39.09297371541393,-335
-15.980925740681798,26
-105.36738208848571,84
-428.50289497322643,-94
1143.6030419943797,1056
-278.51795932818175,-366
-170.4647534527927,82
-178.43614942490467,-539
-130.0829422070712,46
-542.2832401538179,-573
-1839.6523982508138,-1733
-220.98398420062432,-32
-462.9789726737112,-373
-161.10288713907227,86
-167.68269490604905,-91
-379.5171314750909,923
13.241845906543432,133
-365.41468890245716,-524
-346.4099697183867,-354
-128.80176826372838,-51
-14.798219202564827,-145
28.65931664375436,134
-657.3018244238481,-1080
-58.45284041899358,139
-91.61397166364756,10
-534.3689861566934,-395
-28.455745933366224,-43
-23.627204089655336,15
85.6731386514288,131
62.43522547988857,35
-626.4477056985653,-288
11.747151463469422,132
-522.0062187340362,-97
-162.5211400751623,-51
3310.3472931813603,3427
-153.02256832756655,40
-770.5805536234743,-1101
-102.794579148719,-6
-881.6868013240144,-832
-80.84037221020577,111
-3.7700143779986206,177
-126.67712869900807,9
-102.80813976767588,0
-54.3107889927344,38
137.51492234289515,205
780.3310813484277,865
-54.12907624532327,117
-668.3393060211972,-447
-298.27108065766924,723
-37.27441749087687,17
-111.16963003298211,-91
-48.07653878569715,96
-66.82613794432916,166
-15.606739661819262,200
-109.65451106367304,-43
-3627.9198124674595,-4938
43.96733683165222,208
2540.5680877570194,6304
-396.9197966848424,-336
38.409118606738005,-169
-257.4596113621948,-118
8.8345237949396,56
-124.25867074354824,40
-127.81906590243211,-53
-85.212268807901,0
-22.586557638115007,132
10.983362336476794,0
-90.14842017516202,63
-360.7933698055385,-113
-119.02757123556093,1
-127.7238140618956,107
-155.52863076760298,-88
-178.64646056575583,13
-53.82610723546176,73
-90.00144129689194,-69
-682.8696590807832,-434
120.69967093188902,84
-75.22077033709186,49
-6.349128096316235,49
516.1502662986022,458
-676.4999009868908,-525
-286.38460837103145,-142
-169.17914642588886,-123
-2580.346964607963,-3914
1306.913161448458,957
-153.9707310325262,-505
-391.3925091378498,-394
37.68186355523454,-197
-73.4943363795323,-55
-18.3622393386501,-30
-19.34004638184743,10
-34.44001239880462,40
-608.2400428786827,-473
1115.4281964337124,405
-63.67009026704447,-8
28.72843336199115,36
-307.6310877103328,-212
-239.3826253437702,-355
-3793.539381651495,-4397
-64.96563500344811,-46
-4869.7486483757375,-5448
-148.32358522222518,7
-463.345577943605,-462
-29.265444146401137,331
3239.8465406305336,2148
-602.6669901916797,-522
-88.83127540549965,9
-81.38002592966959,-62
66.39080658299567,191
-1753.6663964785132,-1867
-108.2706346615342,52
-65.44445472388534,87
-253.52188272191086,-151
-1067.1382222188695,-1616
102.87596755636538,103
-178.03301222850007,53
-151.1934523150848,-41
-11.448104797172881,10
-106.25374521627161,92
-345.0777792144996,-531
-1423.6567645772984,-1538
111.67108362611908,84
-65.31055739156135,-41
-224.16106858245303,-26
-90.7884050068164,309
-80.97877190954783,-25
149.1033435652517,-74
-123.23367023012808,11
-167.3000065230072,-101
4999.98000554705,5054
-88.97315129474582,-102
-210.3825934160053,26
13.758969649075752,78
-34.25362014762848,-27
-1738.5747532118685,-2140
2.971084095343187,-1
-85.67179309234827,37
-225.9497998970284,69
65.68066052500284,171
-1994.2101116641338,-1260
-79.72899269221772,-175
-72.09509645420206,5
-84.00811855974767,-70
-252.18416948939938,-79
-54.585703939565946,16
22.628402010805345,311
-146.29572542142586,19
-169.07151043978632,-55
-70.83624931932584,-112
177.62798856416305,-388
-310.30132391275276,-64
-62.11213526941773,35
34.48282225731418,110
-80.58477271004578,-12
-249.66017394092836,-177
-920.7775560525755,-755
-106.8912256892285,10
445.1906749105138,506
-96.29695900819014,0
-478.74641292744883,-790
-1846.0828361722695,-2461
-82.48862773323062,73
-186.00252982615052,32
-172.24378021465486,-15
-123.87133972356627,-16
-34.83226353668702,28
-202.2592226625395,32
-15.315300150388381,430
181.46866375043265,507
527.6864699917984,869
-169.89877356981418,-118
-136.36625016043894,-48
-1880.1713777761693,-1711
-12.404199521466175,16
-64.57950279090193,23
-93.0030102656142,72
-149.90649382468155,5
-570.446505461265,-957
-1289.6666934151344,603
-58.68922299272401,77
-3229.176707931548,-4360
584.7925816582766,705
2154.434045143932,1619
-362.0362124034709,-236
-5959.292042982932,-7180
580.5050306387249,32
915.2449737454202,821
-98.54473398834747,-72
-119.79129325410061,-4
-2070.6744562372323,-1260
-108.40047460479822,-100
-906.0562877680138,-1075
3.2032677156530553,103
-575.6573565427543,-528
-232.28178360166635,-223
-128.49689956919792,62
-112.45186089357917,166
121.51667121592976,1355
26.00879187192477,156
-169.02729326902625,-48
-1481.9214533179725,-1468
5423.02649399786,6289
-29.016615408918327,290
217.1825838682082,205
-698.107973946833,-701
-192.12402663002314,54
-305.06275668007544,-281
-104.10154253725126,0
-82.39827628973183,254
-172.7730624310028,35
-6.443423716979936,149
195.5203293130836,223
144.6372066267583,176
-358.33420251493607,-113
-65.21182900556218,-6
-93.09285980258463,-42
1385.4435642676567,1540
-230.04382148986787,87
-93.43476272703974,28
-31.262293932558972,-67
-157.37377123046645,-40
54.41556510701437,200
-284.57706563941895,-67
-131.13259855367966,-56
-933.5684521735927,-1299
161.9034431796074,260
-186.81868079462964,-51
-105.65185478731557,0
-248.58048150055646,-138
-4126.797301862393,-7478
-35.32831336012958,107
-246.69174377386366,-92
-2331.5004525567388,-2047
-83.17273457601401,56
252.70213984756936,62
-133.33059129587298,96
-104.77481039051476,0
2049.276286819563,1571
-50.535897246462696,164
4036.3560398042414,4157
605.9102556540761,911
-1.77403861642469,50
-20.264606027898687,-49
-40.51959043452259,-24
-555.5343097116702,-244
-536.5881248906084,28
11.988071046848276,202
-227.96316618153566,186
-101.54471571027175,40
-153.3056817183883,5
-152.19591634934466,42
-110.26843993811724,89
-49.688960545060866,-28
-30.64364478251542,173
134.8157146534228,243
85.95209953515558,81
-146.6914837439345,1
1539.0965974751728,1439
-107.32202349770047,-70
518.8163635029197,37
727.9300386542109,1094
-894.2112551556633,-1274
-334.0161955248108,-539
79.6246432567901,-10
178.63461482052833,265
-83.34850532284663,0
-5226.826827991486,-5631
-180.59760708829901,24
-692.0742477701868,-430
-700.4090055855219,-1362
-102.53954800597094,16
-32.70157607269908,0
-2036.3133177100176,-3274
936.4327027411605,997
-24.25088830907133,-24
-608.045739312494,-399
-145.4076993032255,25
478.48582809669614,300
-122.88265182502757,-106
-97.40175922489676,-13
-108.99892167742509,-29
-90.81890341249311,-106
-144.13504636837774,-44
-67.46602940513941,-52
-766.6675652576935,-1275
-77.34463576026859,0
-40.84824718045741,80
-3.4926420086487653,-27
-77.22773634041694,-144
-417.1700511901719,-92
13.521460132275358,-38
487.2236233978027,152
-653.9639351940543,-142
-0.07331432370635582,-46
-81.44278563588266,-66
-19.089417758235427,138
-193.36195976037226,-244
-46.98308547844452,35
-561.729729839876,-452
-150.3496962525174,90
-21996.401154743526,-24672
-218.78337061617748,-169
249.46002894578652,35
-4237.707913607086,-5756
-30.691916323385165,-3
-65.96217292086088,85
-108.84244902716149,0
-2477.3253662290613,-3419
-29756.55856637828,-40443
239.69798445917718,178
-198.45283050258763,151
2261.772366530765,966
-176.50834870587732,91
343.35418227847794,-426
0.6015310875093292,-185
-89.82522801785812,-49
-19.62046558105061,27
-176.13429914991457,-193
-33.67737683703934,14
-153.84484354545032,-123
-42.47773971081837,65
-41.56723362867108,6
-281.5273612811525,-119
-294.1612224455794,-11
-220.89743258566347,14
-132.49856667747315,-56
-760.8018309682622,-625
-31.670173853525107,-116
-138.83809578032282,-149
-2396.111660256395,-2700
-584.9833699319772,-345
-53.29708459552469,79
-1409.959937301384,-1596
-38.58277232786567,69
17.582039083625958,41
570.558262790013,219
21.99205653185696,-15
542.441981907162,498
-47.44297366150225,30
742.7957459082252,717
445.2390481990039,439
-1705.7457280546348,-1507
1799.62444096953,787
-77.22028260166992,89
364.9481969989519,-49
-86.08155956513394,2
-127.80453687276959,36
-9833.99168435183,-12921
-58.03602156684759,0
4.165963299980007,79
-19.06534529730296,-170
-95.52621823097847,42
-187.16006704349604,-23
-318.1746013304116,-177
42.38382240902554,43
-156.05151831375468,11
-260.6321891601217,-60
-291.8966787665077,-84
-76.76753394276896,30
-18.82813466597485,-7
-32.82236409088941,105
-148.57599543487947,2
-379.320616452299,-626
-36.51084227233292,74
-130.81720150017298,-172
-109.75284119464813,52
-77.28983220356669,111
-108.43881611178774,-42
-73.77358502094928,60
-265.8090037479003,-1278
3053.057473764121,1424
56.774150230937266,28
-5.357255416641458,97
-8.75084475942026,-62
-28.544997890663588,52
-24.88173231819331,-63
18.788786681878648,92
-431.2772810320292,-145
-299.6084556655298,-736
-361.5916265957421,-419
7619.484879493135,6788
-2019.1041554315398,-1356
-1543.4820856358665,-548
-183.94847577571255,-79
59.933520107182545,140
-110.9156040806984,164
-60.434027299958665,-79
165.59765181817238,235
256.07627749076914,160
73.46621115113349,66
-30.88212316127763,-45
8114.013670623923,8086
187.30577260681395,713
275.34157093788616,280
143.64089993910005,-120
1765.8693199877514,6404
0.5001844455074931,-3
-196.16969654637995,-144
-60.511045630456934,-85
-239.41869946220606,94
-787.3728270642175,-1522
-7.535556096831073,57
-338.1982701452608,-227
-17.923034390340597,-11
50.33732050622177,215
-322.9600231777552,-214
-11.381396476555373,65
-254.16486760050714,-154
87.23631447655934,175
-123.05704452733643,15
-183.73590727558576,-19
-614.1039916995645,-440
-484.73252697675326,-298
-142.5331523055795,-25
-781.8724137978824,-1316
-142.10781699734645,-72
-138.85308177686102,-138
-698.3423898794869,-511
-47.59811762455796,35
-2376.672211691611,-2252
2312.6267578808993,2754
500.47105364708557,109
58.197060639791104,-37
-41.565092329808394,-185
176.7088775742165,31
-118.35523243997655,17
-20.217008763501987,-82
-82.70170678668174,110
-48.602030815605616,29
-925.9364656344063,-796
-101.69387743310703,0
14.832010125095877,-74
-2191.755432045407,-1962
-190.97834689488042,-66
-140.73726427696494,27
-171.1439089768138,117
-897.719050819627,-224
719.1472640246603,1214
-77.41002323916436,48
-729.8731742302285,-802
-50.02455312757973,16
614.3465452995189,1261
-652.5480628343573,-363
-885.3692943990203,-576
158.1920398218091,432
199.9778572479567,177
457.5093289594975,292
-108.3165995919954,-61
-218.2300271339882,-77
-34.41827189013411,-64
32.86160307115286,-54
237.55027738745622,282
124.47748568164513,63
356.95607487996887,438
-181.97613937998926,-266
-131.35007328156416,-27
-360.75699671521005,-274
-78.05245158715206,-352
131.1467475986746,410
-107.12456066452258,4
-186.8136633859358,-54
285.094912689904,404
-181.42452313555532,-111
-386.0165226714261,-435
-57.133569381597496,38
-76.79560358999692,0
-683.4677642641701,-1118
-36.819949507361216,-96
23.194056826393677,-13
-88.95943065182966,-23
-11.75919878241956,30
-482.0623583958607,-345
43.32505612645709,34
28.361249020964507,87
-19.389805171772778,13
-124.83069851569617,-55
-67.20004863575214,-24
-112.36133152889789,59
-160.18428626993136,-86
-121.9212683980849,-102
-99.16100264646347,-17
-168.92302531190074,-3
-108.99095368119556,53
-85.72270086338989,-70
-2255.1108356307655,-2916
-556.416283042346,-291
119.98886775257665,-441
323.32863893163693,734
-4026.162040609082,-4278
-91.67020567251045,-100
98.03248049296229,90
-6059.407701484974,-6985
73.35631180662986,-72
126.47302532374216,351
-350.54141749328625,-541
-61.34031934065542,30
7.967978013291322,-210
-22.110847718636002,51
1810.3364676174465,1227
2.470912687547056,101
121.83609468247948,102
-75.4587166165917,26
-25.105483052485212,0
-26.337217339816917,91
-22.937279583830268,-66
-63.168616651245145,-102
-489.1642693099837,-560
-1175.231386613763,-965
-54.45049292500133,-16
-1843.6053750864626,-1950
-43.800751705366174,54
84.17258519237448,90
-111.52493530106291,-6
112.22180363747223,241
-477.3004607374326,-703
-92.49041101405528,-96
-56.70066885295983,63
-605.6208338451357,-746
-39.54550651813479,12
-97.22877716444545,23
-18.985576742462065,-52
-99.08213610601825,9
-118.60081438644282,142
-101.19031808002168,70
-943.3829671757911,-817
109.87349248164524,164
328.3762230588796,881
15426.309534812877,12150
-492.0102113533877,-540
757.3974557892496,773
-309.1263305677714,-92
-161.78404622416974,-68
-112.414417836836,4
-2726.7871688603345,-2867
-103.67259420881352,0
41.9224243194499,71
-165.2212218082359,-44
-78.19328890637813,10
-183.16727254190744,45
-2118.966805631158,-2292
512.3534578932407,421
-270.43822993411897,-9
-74.42731045111154,170
3.079288808129334,-143
-53.75199104549138,0
-32.18145021288386,-5
-88.5018848054765,-1
-50.48034346432852,14
71.03580060981673,-71
74.45570334111162,-500
-3.525958655113925,-30
-29.181605164804303,38
-88.87214817243822,-71
-35.778694631466564,0
-20.849109861068392,103
13.68148017196657,2
-167.8321175112494,132
-116.56524508099018,-253
-51.685302807602994,25
-831.1218806047787,-533
-102.56629479081778,4
-393.6375727439464,-290
-50.73983668334775,-219
-141.6006920656024,96
-124.71255842965486,-284
383.0135544415372,1149
2110.5617450315985,1757
-330.0260453959384,-247
-18.380857756283973,-72
788.9086094295585,1092
-132.04152343053045,-100
-1347.6425482417042,-2152
-1465.6923243947558,-1163
-691.2599794643464,-1564
-20.546496659488554,-6
-210.83088808060273,-65
1502.6532925604151,1356
-26.272785407213654,0
-154.1071367765008,-176
255.09728951761326,353
320.33085581305954,1415
-92.40607375673675,-19
-474.153608474794,-679
-571.719326607582,-951
-1447.5666696856304,-1370
-36.72995855178529,121
60.83742680074168,199
-62.668539775064254,-60
97.61884457321197,91
55.214453959726384,1631
-116.40945020558019,51
-609.596259920628,-752
-55.83401775975117,11
-132.41245879834406,8
213.02289429545863,665
-475.6495526126643,-284
-136.38108868651915,139
-1031.769418405645,-1991
-322.9565631210795,-247
-123.44532350097504,-162
344.82534782293055,823
-60.50033927204755,67
207.336830630816,-56
-35.287632835138425,55
-68.58493270716723,-23
-453.736648968289,-74
32.955654157956886,-50
2454.8010294305054,2170
-130.78288829220486,4
-186.40921124624828,11
-745.0884595091688,-348
3.229101294478454,-19
-37.93259145889458,91
-206.2007016853612,23
-53.76396771144856,9
-190.95271630360526,-134
-420.32282629904745,-207
-116.92170907407423,-11
5.44483955324192,30
11.627494211684379,201
-120.94550195032757,38
-1474.308195334777,-1544
-140.57271704126418,-91
-133.3203359710584,-23
-50.66272222682319,-49
-1836.783927581205,-2451
-20.9221196322371,-12
-158.70611421845416,22
623.1939096971358,650
-37.919331321137484,29
-472.33897846230803,-775
-1131.7478778374566,-1306
1834.5045448472813,1320
-374.2390214039854,-308
89.92173198163003,222
-102.52101206702433,-118
-288.6120490094072,-80
66.4046990886987,149
3.690333943399459,115
349.7477436502394,481
-303.0262223316806,-53
-894.4277717853346,-951
-84.02022110399221,32
-155.04978188661903,-123
-199.5906702859068,202
-7048.357690941237,-6550
144.27312569920224,93
12.07055850713396,33
-1058.4386892860323,-1334
85.47098128020646,76
4.311720097605004,-129
-703.5572133003686,-827
-0.655071038212256,-52
-1111.4145408223224,-1142
1009.7832813530342,-33
4212.368264729582,-4939
82.51190325959884,199
-268.545545297873,-633
69.03289363662199,209
1604.5499240408,1696
150.56566374943952,-6
942.0421428255448,1064
-374.8170684665204,-290
-57.05174149831182,70
-67.86814945408103,61
-269.7823036238089,-516
-678.9740600570616,-441
-441.9546120169972,-121
-381.74883507063583,-309
-84.17194108421062,-60
22.405959721635895,-58
-60.02286692663354,42
42.602776377441955,289
-24.502877332179878,196
62.707129136421756,-1
280.7536186420552,-376
-258.05416883469564,-781
-146.794368409843,133
136.89154893709792,326
-99.82988338622529,-5
71.123591108564,-8
-946.6503008105694,-1159
-96.89265044110692,0
-135.80897300084956,-80
-57.33449778927059,66
-189.98745801382387,-41
-651.4017089004601,-669
-197.9384589802752,-17
-141.87179962392236,-119
-41.921957782324185,145
1395.4409851772436,1130
-3030.5324508129843,-3154
-103.49242825345162,2
-22.741693646860234,138
252.28425577037456,324
226.9871738281173,-140
-907.325356178229,-1205
-72.96004636443891,92
-84.87086769734633,-42
12.528109814076345,66
-145.28703139641163,-60
-78.21704047682786,3
37.28005617599147,94
-74.2331862513435,-62
-91.4430155050945,-23
-58.18950600357815,-5
-136.6707631912534,55
359.06782226975446,189
-140.56961133891673,17
499.08650048511987,384
-8.898878726229583,127
-20.806245206602135,-48
39.613916389591175,-24
-327.96370784278474,-431
-161.52858248248384,3
155.27885923041748,-1
3.967048921947253,127
-86.86066228345176,108
-1197.8967293782882,-1059
-68.97479021770252,0
-124.84183773749442,0
-181.36306858018708,-76
-573.0703972934165,-619
50.51899776312705,114
-989.8416119087842,-1105
-309.3116122238341,-60
-192.67103951676955,-64
-12.805307012364324,114
-49.08440691802859,50
36.713104005343325,62
-530.5874904596153,-507
228.1056270529525,-1076
-78.4468941299745,54
-278.77864014825883,-181
25.21764268766306,-11
-40.96606835797168,0
179.98910820237364,318
-85.72846806966237,58
-56.11260042304758,-8
2131.203981122444,1404
-224.14723570908154,-237
-6.763348283730814,159
-34.762494109040205,44
17.884354633217136,-55
-146.20453602600963,-9
-105.73422122600225,-102
-52.479769945935956,-16
-265.95978009615635,-275
-108.802561015038,346
-98.55996533259486,0
-75.4563922647394,38
-12.66641243110358,-3
-46.40667016906518,15
-49.08654429048539,16
-23.61543735579508,3
6240.66720570608,6489
-160.1326630497099,-179
-48.537430485639945,0
-53.76218542381888,32
-614.3271397852751,-109
-171.23353908676967,-24
-88.38530282035502,0
-492.75071209179345,-333
-68.57314561908643,-56
-95.9695459259475,-84
-219.90795008955808,292
-77.61702486306156,125
-404.2465022353824,-169
-1157.2772989213618,-812
-22.50452840741469,-3
-76.9783398604577,93
-182.10160798120097,2
-24.02221696094503,119
-41.23835765360441,28
-41.404196514009534,50
-171.54361672204487,106
-70.82126241395476,9
-69.14227687074501,20
-350.3261199395014,-248
7194.144433676467,7482
772.4593012375415,-221
49762.39165573389,46148
-90.43044892978156,92
-86.63812064003024,72
-68.98655536462336,-74
-4.891350294928586,78
-327.46148871843934,-226
-89.4814491893211,4
-79.13068993506151,44
-83.60273458283035,-6
-82.38670644223059,-52
1664.0028751206,2050
-41.92377318599243,-62
-103.16965638421729,87
-553.7969633949314,-740
-810.6714171957389,-777
-36.97565593055839,184
-207.28237166509905,58
-2778.2823138786453,-2895
-13.234090620503778,229
73.99399751223442,13
53.804068446430435,-33
-97.79988534525589,27
25.041173863266643,95
36.84263930767666,140
-136.50025594587487,-70
-49.974309816935474,69
-102.57678198228373,19
-1331.4386188062701,-905
-75.2261573331571,30
-198.42781877296534,-72
-2.9523313857439035,16
-138.02617882241447,-83
-8649.937929616368,-22214
-251.01147746486419,-83
-79.47274788221934,49
-32.86615720368222,24
-74.30869316258018,-3
-212.97236723226462,-5
-236.03292260038353,-42
-33.83908160754628,194
-47.39685824153484,55
-267.00536570630203,-732
-186.4344334671366,53
-29.88435431781584,42
-493.020688613205,-365
66.9529867726802,44
-86.27449168389826,111
166.55994598484142,441
-13.442031333856825,-43
-1325.0586242131953,-645
-31.688164900356135,142
471.23711647359426,354
-116.71347738407832,-199
78.00404089128652,220
-345.75448961975934,-106
113.01136089524854,356
-48.45848580535939,251
-88.72355788077155,82
91.9643475509772,86
-148.53530925527025,72
60.79355902695576,-105
-1705.7163348833433,-1333
25.278662848080288,-31
-86.54211632714475,-14
-210.70529218755934,150
-1352.4458421891677,-821
-27.40674897434114,53
-288.47341472372335,52
1475.891037075503,1632
-100.84200699443501,178
-345.6870938886529,-63
-10018.715588395899,-10404
835.8579619228536,560
-61.71919636706937,-72
-1318.7928092964107,-1882
156.8415621354942,27
43.72461374853721,4
-68.82830937777528,-9
-144.08989969004455,-102
-121.63212134775452,-18
-154.90542850555846,-453
-245.72755642954286,-48
-123.51446038839092,0
-162.76893165847343,-100
-33.77477771550828,0
-3313.8629601502003,-3274
-24.64896513476063,-6
-448.77288725669035,-382
-218.2368704284699,-59
-63.41206967096698,5
1.8395006267534484,69
-345.34906715071224,-793
-886.5646019184899,-716
-58.19577400365931,-88
-101.09269966940163,3
574.4410761473926,374
-45.325283932600684,10
1218.022290017922,1153
-95.88104930513369,-50
144.8620255803362,54
-24.23600697283878,-5
-3128.8834139593437,-1965
18.530224818532744,75
-258.0641672431144,11
0.7968297343992958,107
-248.08989829690182,-93
346.7751279384168,24
-2146.6165593410537,-1906
-473.75973166396506,-589
-4195.8099574699745,-3311
-42.8901856434904,122
-78.29179568218973,0
-88.7105377293615,-108
-114.2343433642712,29
-94.69256514007046,0
14.640677445011207,33
1503.1817813069003,880
13.81498542714688,102
1621.6565781545582,2613
2.230305031688644,148
-169.08524753632815,-92
5860.437811840226,4917
-1374.6126343907874,-1631
-2863.823534944641,-2482
-22.424789573380664,58
-1393.5709358768008,-1613
-62.67989923165675,58
-76.27586221578757,23
-155.7724855605802,-95
-109.6533855032498,29
-22.875621048496313,-23
-46.80565484552236,10
-1143.5572910417723,-1018
-1831.1470748497243,-3069
-80.18572603557642,-28
-9.957869993756773,43
-46.44500211496538,29
-95.20856284457366,64
236.5719601011823,249
-217.61525999097904,-94
-129.1899172939705,0
1209.453321079544,900
-3801.3763453981232,-3784
-307.74177915743945,-291
-155.10460453105674,-80
308.3837251207912,259
56.61914531210675,57
48.07407093871906,19
-161.2115982449008,141
-880.5535956309516,-115
-83.8162800738299,-237
-352.76348038983,-156
-107.80160450819942,0
-53.64816851411268,-48
-72.53873734488742,-65
-86.4680141122815,-198
-128.38269501035336,96
-33.07469206658605,-9
20.876470326841044,194
302.43644869498456,297
-61.8890246747624,-136
2.503437165439948,167
146.67173342569134,153
-547.9971455495596,-501
-214.58613921575613,-159
-101.97720544815431,4
-91.949843466618,153
-119.70957339465599,-4
-124.55399335683707,-117
-96.76120231077219,18
-63.75903353650959,1
-110.29372195106036,7
-44.87231419855461,0
-197.54945538548367,-157
-4280.475870811853,-5320
-788.6091424220995,-703
-93.10133127121347,23
-1207.5719417470573,-2201
19.051437334574985,145
-147.82390163491243,-120
-96.44306467958879,0
-67.65203298035887,114
-101.98872110621245,-117
-113.58362920263397,1
67.92739625609399,-110
-53.93573680325205,0
-354.02438806545484,-284
-203.81447408772323,-92
-507.6444362787357,-682
-138.30528791789908,-10
129.58622784291725,13
-200.48889743347962,-45
-36.46409883347204,48
-287.7996561359377,-302
-65.13995000009788,123
-496.7333633929692,-464
-448.66845108249953,-392
-71.9483416414793,2
-95.06669371141146,70
78.66881714525631,85
-37.59780113243198,200
440.064285040097,-160
-134.73660320455525,78
-81.71402393116192,-178
-118.35332370531263,147
2937.4668357247324,5866
-120.20952632296851,36
-65.02418881441662,61
-79.19845927181794,-52
-0.9922675896391837,279
44.278332241505474,-2
-18.398197884120854,176
-107.15398066504926,24
-167.89270075382223,-105
-305.0281863219721,-62
-127.88328079997488,150
-228.27614147082915,-58
-208.32304966433708,50
127.62745266088352,208
-2736.3956833019392,-3314
-103.28389706468914,54
-297.0990421302307,-305
-36.29777909560295,2
-146.28990016819733,3
60.95666393843205,74
-111.96947864257628,-59
14.02459544107333,102
-120.48327849640951,-44
-122.89380978336706,0
30.888335202945576,53
-129.63932598955319,33
-530.9277554031885,-575
2.2397304355577035,7
-7092.20253746335,-10301
291.57883043845226,-102
-1026.1183350545257,-799
-188.2756243937095,-38
-238.0973746350764,-21
39.147450684985444,180
-165.49222844312942,12
-1162.0926291579117,-1197
-538.5819883834091,-316
-177.4447942907758,-89
-1069.0181943815383,-1270
-114.5612203715075,-6
-34.65905132682271,-116
64.62551540726068,96
-3994.5483402829504,-5538
-805.9638862054397,-521
-1081.2069928659905,-1220
-64.29451006207428,123
-227.84952047202393,16
-203.35570823400508,62
274.20588492218786,394
-6.135190072638515,-112
-75.87113278154065,66
-51.273653210230336,-25
5783.884328971726,5662
-187.48833492983692,-15
-485.6130791497466,-470
-179.1000216294812,34
99.35639454600957,61
1317.9124628330085,968
86.27154015890764,-102
-68.71270916741513,128
-78.73749564823476,61
-258.9382742866486,-172
1812.2939851405813,1299
25.172769218804476,-22
-69.5021724553499,-9
-202.22552711133523,-385
2456.8165319726118,2721
-231.6003281684633,-92
-77.72525491392287,0
-75.75911444957836,98
-439.32762440807375,-296
-1603.2878089980177,-2728
13.371261733420653,37
-294.90647257564143,23
-3064.6082705320337,-3562
-205.05006394845378,45
98.25743143346493,-120
31.64212127893778,-20
-93.841966658744,25
-40.265916116741806,59
-59.34829726434893,244
-53.477719434417715,-41
14.197179403587306,60
-775.6852344656327,-1072
-1657.044938940449,-1592
-741.117781622567,-740
-57.949260824161954,-57
-30.23175381819562,35
-71.68088867461749,84
2423.0937622019883,2689
-514.6507907026123,-417
-64.10616124434594,4
-129.07746482135377,4
-12.287655390629013,43
33316.76599745826,34997
-837.9045909635837,-1211
-1022.1120265013429,-856
-204.94289961970895,-46
125.78243423801472,-49
-618.0894061632956,896
1470.3916129592956,2870
91.38623232282961,-302
19395.85959792007,22146
-555.611482662549,-461
56.90127181389592,0
19.090896030095834,27
-84.75258770769993,12
-60.00176028104365,24
211.2285120149645,428
137.03575848386208,68
-49.137322583952866,124
-81.69181758024972,-105
-109.97681177629978,23
-96.71667758873103,-145
-64.17620315794802,80
-317.0034972629383,-552
2.55777602241033,130
5296.708707414177,4889
28.586943311168454,1
-85.59271071621295,-18
-108.49301367628581,-21
-71.09448479363827,-8
-373.648783434016,-270
12300.75590769883,15128
-85.11743875775244,0
-136.01391616904016,-5
-5307.071730259223,-4846
-99.72943251991475,-17
-8779.940830722073,-12806
-208.7904219214509,-180
2132.6065627131034,1820
-239.8761709690894,-221
42.635821504218924,186
-297.0747364121983,-419
-876.0814518774995,-573
-141.57342966327434,-47
-8990.407311967909,-12328
-121.29941398291798,27
-72.6944021775833,-53
-192.5183220647245,-30
-322.1747744211072,-152
-369.5774704289483,-77
-143.91041153891774,-19
-93.52523430295518,-30
-1342.9238577161777,-1870
-201.01611099657612,48
-1471.7555609082206,-1512
-163.3286534118119,60
