FIPS,year,tot_out,tot_in,net_out,hpi
12051,2016,1199.0,1433.0,-234.0,193.58
12051,2017,1271.0,1527.0,-256.0,198.51
12051,2018,1463.0,1357.0,106.0,213.87
12051,2019,1193.0,1371.0,-178.0,237.65
12053,1993,2867.0,5918.0,-3051.0,151.48
12053,1994,2789.0,5716.0,-2927.0,149.88
12053,1995,3125.0,5601.0,-2476.0,151.31
12053,1996,2807.0,5008.0,-2201.0,155.12
12053,1997,2835.0,5632.0,-2797.0,159.49
12053,1998,3046.0,5666.0,-2620.0,163.1
12053,1999,3205.0,5393.0,-2188.0,165.45
12053,2000,3414.0,5719.0,-2305.0,173.74
12053,2001,3623.0,5970.0,-2347.0,187.66
12053,2002,3611.0,7021.0,-3410.0,202.14
12053,2003,3537.0,7430.0,-3893.0,215.77
12053,2004,3778.0,9266.0,-5488.0,251.13
12053,2005,4266.0,10152.0,-5886.0,316.72
12053,2006,4366.0,10440.0,-6074.0,364.36
12053,2007,4160.0,9147.0,-4987.0,351.04
12053,2008,4931.0,7613.0,-2682.0,289.83
12053,2009,5700.0,6214.0,-514.0,236.72
12053,2010,4883.0,6207.0,-1324.0,202.96
12053,2011,5220.0,5804.0,-584.0,183.04
12053,2012,6598.0,7279.0,-681.0,176.53
12053,2013,6185.0,7606.0,-1421.0,183.55
12053,2014,4894.0,5873.0,-979.0,196.89
12053,2015,3689.0,4104.0,-415.0,216.29
12053,2016,4587.0,7169.0,-2582.0,239.67
12053,2017,6502.0,11425.0,-4923.0,268.18
12053,2018,5465.0,8712.0,-3247.0,302.31
12053,2019,5495.0,8362.0,-2867.0,321.93
12055,1993,1655.0,2896.0,-1241.0,119.16
12055,1994,1771.0,2383.0,-612.0,112.43
12055,1995,1715.0,2431.0,-716.0,119.75
12055,1996,1683.0,2172.0,-489.0,123.16
12055,1997,1781.0,2162.0,-381.0,124.32
12055,1998,1823.0,2167.0,-344.0,131.41
12055,1999,1839.0,2128.0,-289.0,130.78
12055,2000,1937.0,2172.0,-235.0,135.93
12055,2001,1853.0,2447.0,-594.0,147.37
12055,2002,1894.0,2301.0,-407.0,157.55
12055,2003,1915.0,2536.0,-621.0,169.06
12055,2004,1758.0,2742.0,-984.0,203.01
12055,2005,1892.0,3036.0,-1144.0,261.39
12055,2006,1829.0,3200.0,-1371.0,311.42
12055,2007,1757.0,2915.0,-1158.0,312.78
12055,2008,2065.0,2613.0,-548.0,264.99
12055,2009,2020.0,2073.0,-53.0,216.24
12055,2010,1970.0,1883.0,87.0,185.21
12055,2011,2337.0,2341.0,-4.0,164.91
12055,2012,2900.0,2880.0,20.0,159.77
12055,2013,2670.0,2723.0,-53.0,158.56
12055,2014,2060.0,2103.0,-43.0,171.34
12055,2015,1418.0,1692.0,-274.0,182.42
12055,2016,1821.0,2167.0,-346.0,201.94
12055,2017,2467.0,3522.0,-1055.0,218.58
12055,2018,2077.0,2611.0,-534.0,239.84
12055,2019,2064.0,2653.0,-589.0,252.46
12057,1993,38551.0,39368.0,-817.0,244.2
12057,1994,40003.0,39207.0,796.0,244.54
12057,1995,38081.0,40400.0,-2319.0,250.38
12057,1996,35919.0,39280.0,-3361.0,257.05
12057,1997,36908.0,43085.0,-6177.0,264.11
12057,1998,37255.0,43403.0,-6148.0,277.41
12057,1999,39851.0,44725.0,-4874.0,290.74
12057,2000,41421.0,45980.0,-4559.0,315.22
12057,2001,40841.0,49388.0,-8547.0,342.86
12057,2002,41766.0,53236.0,-11470.0,366.5
12057,2003,43891.0,51432.0,-7541.0,389.78
12057,2004,44348.0,57228.0,-12880.0,439.35
12057,2005,46515.0,62302.0,-15787.0,536.19
12057,2006,50426.0,61320.0,-10894.0,639.62
12057,2007,52793.0,51509.0,1284.0,638.42
12057,2008,52650.0,50982.0,1668.0,549.18
12057,2009,50209.0,51718.0,-1509.0,457.87
12057,2010,48904.0,52172.0,-3268.0,414.69
12057,2011,55059.0,76575.0,-21516.0,392.73
12057,2012,90162.0,76179.0,13983.0,389.64
12057,2013,72706.0,72018.0,688.0,418.52
12057,2014,53687.0,58874.0,-5187.0,461.57
12057,2015,36261.0,44133.0,-7872.0,495.65
12057,2016,53488.0,65603.0,-12115.0,541.23
12057,2017,77917.0,88897.0,-10980.0,594.1
12057,2018,60564.0,67631.0,-7067.0,642.2
12057,2019,60143.0,65972.0,-5829.0,680.62
12059,2001,557.0,583.0,-26.0,100.0
12059,2002,636.0,623.0,13.0,109.38
12059,2003,587.0,628.0,-41.0,109.91
12059,2004,603.0,560.0,43.0,119.13
12059,2005,509.0,525.0,-16.0,151.63
12059,2006,583.0,657.0,-74.0,169.06
12059,2007,504.0,553.0,-49.0,180.18
12059,2008,693.0,602.0,91.0,164.77
12059,2009,698.0,536.0,162.0,171.45
12059,2010,602.0,508.0,94.0,142.12
12059,2011,564.0,537.0,27.0,137.99
12059,2012,773.0,832.0,-59.0,130.72
12059,2013,652.0,609.0,43.0,125.2
12059,2014,557.0,594.0,-37.0,134.89
12059,2015,595.0,432.0,163.0,135.2
12059,2016,451.0,607.0,-156.0,148.47
12059,2017,603.0,687.0,-84.0,152.94
12059,2018,557.0,658.0,-101.0,163.23
12059,2019,585.0,513.0,72.0,162.79
12061,1993,2426.0,3192.0,-766.0,115.57
12061,1994,2247.0,3239.0,-992.0,114.45
12061,1995,2232.0,3430.0,-1198.0,115.66
12061,1996,2210.0,3240.0,-1030.0,118.6
12061,1997,2220.0,3815.0,-1595.0,122.33
12061,1998,2436.0,3700.0,-1264.0,127.28
12061,1999,2501.0,3572.0,-1071.0,131.58
12061,2000,2674.0,3801.0,-1127.0,138.82
12061,2001,2444.0,3924.0,-1480.0,152.61
12061,2002,2456.0,4320.0,-1864.0,165.18
12061,2003,2589.0,4575.0,-1986.0,176.65
12061,2004,2663.0,5774.0,-3111.0,210.8
12061,2005,3247.0,5848.0,-2601.0,273.0
12061,2006,2980.0,5650.0,-2670.0,300.04
12061,2007,2772.0,5429.0,-2657.0,272.25
12061,2008,3447.0,4822.0,-1375.0,224.33
12061,2009,3272.0,4071.0,-799.0,190.2
12061,2010,3076.0,3797.0,-721.0,169.89
12061,2011,3363.0,3752.0,-389.0,155.73
12061,2012,4236.0,5389.0,-1153.0,155.22
12061,2013,4289.0,5649.0,-1360.0,160.61
12061,2014,3282.0,4290.0,-1008.0,177.21
12061,2015,2458.0,3397.0,-939.0,196.58
12061,2016,2811.0,4614.0,-1803.0,219.93
12061,2017,4246.0,7314.0,-3068.0,244.99
12061,2018,3379.0,5374.0,-1995.0,266.36
12061,2019,3308.0,5209.0,-1901.0,276.49
12063,1993,856.0,1043.0,-187.0,103.64
12063,1994,1063.0,1006.0,57.0,109.13
12063,1995,968.0,1086.0,-118.0,114.9
12063,1996,922.0,1135.0,-213.0,113.63
12063,1997,953.0,1050.0,-97.0,118.79
12063,1998,906.0,833.0,73.0,125.77
12063,1999,985.0,905.0,80.0,122.68
12063,2000,866.0,904.0,-38.0,128.2
12063,2001,891.0,825.0,66.0,134.79
12063,2002,919.0,980.0,-61.0,141.9
12063,2003,929.0,917.0,12.0,146.89
12063,2004,925.0,1039.0,-114.0,162.09
12063,2005,909.0,1088.0,-179.0,191.1
12063,2006,1052.0,1159.0,-107.0,217.44
12063,2007,978.0,1142.0,-164.0,227.49
12063,2008,1031.0,1189.0,-158.0,222.51
12063,2009,1019.0,1029.0,-10.0,211.19
12063,2010,1016.0,1027.0,-11.0,197.29
12063,2011,1046.0,737.0,309.0,186.55
12063,2012,1284.0,1162.0,122.0,174.92
12063,2013,1018.0,1149.0,-131.0,163.32
12063,2014,896.0,993.0,-97.0,167.99
12063,2015,701.0,645.0,56.0,169.14
12063,2016,933.0,856.0,77.0,179.02
12063,2017,1115.0,1222.0,-107.0,186.29
12063,2018,967.0,1001.0,-34.0,196.23
12063,2019,995.0,962.0,33.0,204.49
12065,2001,425.0,385.0,40.0,100.0
12065,2002,344.0,527.0,-183.0,102.24
12065,2003,429.0,431.0,-2.0,110.25
12065,2004,498.0,408.0,90.0,117.37
12065,2005,453.0,378.0,75.0,137.39
12065,2006,379.0,439.0,-60.0,157.2
12065,2007,399.0,339.0,60.0,164.31
12065,2008,469.0,451.0,18.0,149.75
12065,2009,402.0,381.0,21.0,135.91
12065,2010,369.0,260.0,109.0,126.57
12065,2011,345.0,259.0,86.0,115.66
12065,2012,482.0,406.0,76.0,117.49
12065,2013,431.0,438.0,-7.0,112.95
12065,2014,332.0,309.0,23.0,116.35
12065,2015,185.0,198.0,-13.0,119.59
12065,2016,291.0,282.0,9.0,128.22
12065,2017,296.0,413.0,-117.0,134.88
12065,2018,343.0,366.0,-23.0,138.35
12065,2019,331.0,327.0,4.0,144.61
12069,1993,4611.0,7918.0,-3307.0,222.32
12069,1994,4478.0,8481.0,-4003.0,225.15
12069,1995,4591.0,9675.0,-5084.0,229.07
12069,1996,4956.0,9172.0,-4216.0,235.52
12069,1997,5317.0,10895.0,-5578.0,243.79
12069,1998,5841.0,11079.0,-5238.0,253.84
12069,1999,6410.0,12181.0,-5771.0,263.55
12069,2000,6740.0,12992.0,-6252.0,277.39
12069,2001,6628.0,14769.0,-8141.0,295.73
12069,2002,7744.0,15290.0,-7546.0,311.77
12069,2003,8410.0,16253.0,-7843.0,326.77
12069,2004,9008.0,18491.0,-9483.0,365.26
12069,2005,9777.0,19881.0,-10104.0,464.9
12069,2006,10858.0,20057.0,-9199.0,551.35
12069,2007,10662.0,18499.0,-7837.0,553.16
12069,2008,12140.0,16087.0,-3947.0,481.6
12069,2009,11476.0,14107.0,-2631.0,388.42
12069,2010,11309.0,13931.0,-2622.0,329.57
12069,2011,11491.0,13546.0,-2055.0,306.74
12069,2012,14741.0,17259.0,-2518.0,294.01
12069,2013,14395.0,19294.0,-4899.0,309.65
12069,2014,11647.0,15863.0,-4216.0,336.13
12069,2015,9143.0,11661.0,-2518.0,369.78
12069,2016,11677.0,18331.0,-6654.0,395.42
12069,2017,16914.0,28360.0,-11446.0,431.06
12069,2018,13536.0,21972.0,-8436.0,477.68
12069,2019,14275.0,20825.0,-6550.0,504.04
12071,1993,10931.0,15725.0,-4794.0,208.36
12071,1994,10234.0,16780.0,-6546.0,206.59
12071,1995,10750.0,17503.0,-6753.0,211.76
12071,1996,10654.0,15935.0,-5281.0,212.81
12071,1997,11767.0,16773.0,-5006.0,220.67
12071,1998,11502.0,17353.0,-5851.0,228.29
12071,1999,11618.0,18065.0,-6447.0,234.57
12071,2000,11268.0,19354.0,-8086.0,252.58
12071,2001,11383.0,22560.0,-11177.0,279.13
12071,2002,12751.0,24791.0,-12040.0,310.19
12071,2003,12809.0,25748.0,-12939.0,338.62
12071,2004,13078.0,29614.0,-16536.0,393.0
12071,2005,14287.0,36367.0,-22080.0,523.95
12071,2006,18215.0,37508.0,-19293.0,615.81
12071,2007,19383.0,33127.0,-13744.0,551.69
12071,2008,24330.0,26456.0,-2126.0,390.0
12071,2009,23936.0,22414.0,1522.0,293.58
12071,2010,20053.0,23892.0,-3839.0,277.08
12071,2011,20330.0,25037.0,-4707.0,272.66
12071,2012,26583.0,34712.0,-8129.0,291.39
12071,2013,25869.0,36278.0,-10409.0,319.42
12071,2014,19447.0,30301.0,-10854.0,355.28
12071,2015,12800.0,22303.0,-9503.0,393.06
12071,2016,17724.0,31990.0,-14266.0,434.62
12071,2017,27297.0,40521.0,-13224.0,465.57
12071,2018,21597.0,32039.0,-10442.0,489.1
12071,2019,21076.0,32601.0,-11525.0,507.16
12073,1993,8076.0,9671.0,-1595.0,250.24
12073,1994,8671.0,9581.0,-910.0,255.12
12073,1995,9116.0,9715.0,-599.0,266.71
12073,1996,11057.0,9082.0,1975.0,274.09
12073,1997,10111.0,8882.0,1229.0,282.89
12073,1998,10412.0,9050.0,1362.0,290.97
12073,1999,10191.0,9374.0,817.0,296.75
12073,2000,10002.0,9658.0,344.0,309.32
12073,2001,10319.0,9330.0,989.0,324.96
12073,2002,10529.0,9806.0,723.0,342.13
12073,2003,10146.0,9637.0,509.0,363.09
12073,2004,10552.0,9716.0,836.0,410.2
12073,2005,10873.0,9917.0,956.0,478.8
12073,2006,11507.0,10595.0,912.0,537.1
12073,2007,11507.0,10137.0,1370.0,548.17
12073,2008,12269.0,10188.0,2081.0,521.29
12073,2009,11792.0,9570.0,2222.0,480.77
12073,2010,10556.0,9203.0,1353.0,443.52
12073,2011,11708.0,9894.0,1814.0,413.35
12073,2012,14187.0,13180.0,1007.0,387.5
12073,2013,14807.0,10927.0,3880.0,398.45
12073,2014,9563.0,8290.0,1273.0,413.37
12073,2015,7012.0,6648.0,364.0,428.85
12073,2016,10251.0,8081.0,2170.0,451.22
12073,2017,12793.0,10742.0,2051.0,475.58
12073,2018,9723.0,8328.0,1395.0,501.36
12073,2019,9403.0,8569.0,834.0,522.71
12075,1996,856.0,1193.0,-337.0,100.0
12075,1997,902.0,1395.0,-493.0,111.62
12075,1998,1005.0,1389.0,-384.0,112.09
12075,1999,932.0,1408.0,-476.0,120.45
12075,2000,1131.0,1484.0,-353.0,123.52
12075,2001,1094.0,1347.0,-253.0,135.53
12075,2002,1028.0,1423.0,-395.0,147.61
12075,2003,1175.0,1465.0,-290.0,153.33
12075,2004,1145.0,1591.0,-446.0,176.19
12075,2005,1225.0,1671.0,-446.0,219.47
12075,2006,1239.0,1848.0,-609.0,257.86
12075,2007,1232.0,1706.0,-474.0,267.92
12075,2008,1272.0,1706.0,-434.0,241.92
12075,2009,1392.0,1472.0,-80.0,215.23
12075,2010,1279.0,1227.0,52.0,191.37
12075,2011,1339.0,1236.0,103.0,170.97
12075,2012,1699.0,1771.0,-72.0,150.0
12075,2013,1991.0,1778.0,213.0,157.2
12075,2014,1492.0,1438.0,54.0,166.5
12075,2015,1108.0,986.0,122.0,184.55
12075,2016,1235.0,1294.0,-59.0,184.23
12075,2017,1411.0,2064.0,-653.0,194.24
12075,2018,1346.0,1585.0,-239.0,215.2
12075,2019,1280.0,1506.0,-226.0,228.55
12077,2006,158.0,212.0,-54.0,100.0
12077,2007,166.0,220.0,-54.0,109.55
12077,2008,190.0,211.0,-21.0,100.98
12077,2009,179.0,157.0,22.0,86.8
12077,2010,137.0,115.0,22.0,92.79
12077,2011,165.0,176.0,-11.0,76.42
12077,2012,181.0,199.0,-18.0,70.12
12077,2013,233.0,136.0,97.0,73.69
12077,2014,174.0,152.0,22.0,66.1
12077,2015,83.0,74.0,9.0,76.17
12077,2017,87.0,133.0,-46.0,82.84
12077,2018,125.0,122.0,3.0,78.72
12079,2003,242.0,206.0,36.0,100.0
12079,2004,272.0,238.0,34.0,111.34
12079,2005,323.0,300.0,23.0,124.79
12079,2006,303.0,329.0,-26.0,139.2
12079,2007,245.0,289.0,-44.0,153.53
12079,2008,319.0,286.0,33.0,151.17
12079,2009,298.0,216.0,82.0,136.49
12079,2010,307.0,246.0,61.0,122.4
12079,2011,335.0,212.0,123.0,109.75
12079,2012,446.0,462.0,-16.0,109.23
12079,2013,379.0,356.0,23.0,108.1
12079,2014,188.0,153.0,35.0,114.36
12079,2015,163.0,97.0,66.0,119.09
12079,2016,223.0,86.0,137.0,115.75
12079,2017,301.0,244.0,57.0,113.71
12079,2018,168.0,200.0,-32.0,128.92
12079,2019,146.0,216.0,-70.0,134.48
12081,1993,8550.0,12304.0,-3754.0,248.45
12081,1994,8907.0,12238.0,-3331.0,252.47
12081,1995,8666.0,12594.0,-3928.0,263.07
12081,1996,7647.0,10533.0,-2886.0,271.13
12081,1997,7810.0,10699.0,-2889.0,281.57
12081,1998,7647.0,11364.0,-3717.0,292.7
12081,1999,8383.0,11538.0,-3155.0,304.53
12081,2000,8142.0,12597.0,-4455.0,328.75
12081,2001,8522.0,13200.0,-4678.0,361.49
12081,2002,8833.0,14290.0,-5457.0,395.63
12081,2003,8983.0,13988.0,-5005.0,428.11
12081,2004,9606.0,15889.0,-6283.0,491.09
12081,2005,9955.0,17252.0,-7297.0,624.14
12081,2006,11271.0,15888.0,-4617.0,727.47
12081,2007,11168.0,12687.0,-1519.0,666.13
12081,2008,11358.0,12122.0,-764.0,547.51
12081,2009,10415.0,11495.0,-1080.0,447.14
12081,2010,9591.0,11121.0,-1530.0,399.87
12081,2011,10243.0,12432.0,-2189.0,373.87
12081,2012,14030.0,18675.0,-4645.0,367.65
12081,2013,14394.0,20678.0,-6284.0,397.38
12081,2014,11489.0,15038.0,-3549.0,446.04
12081,2015,7353.0,10781.0,-3428.0,494.88
12081,2016,10180.0,17472.0,-7292.0,542.36
12081,2017,14930.0,24827.0,-9897.0,590.53
12081,2018,12223.0,18068.0,-5845.0,624.6
12081,2019,11770.0,17218.0,-5448.0,652.28
12083,1993,5924.0,9558.0,-3634.0,156.38
12083,1994,4878.0,9377.0,-4499.0,158.82
12083,1995,4865.0,9624.0,-4759.0,162.64
12083,1996,5147.0,9031.0,-3884.0,164.87
12083,1997,5712.0,9720.0,-4008.0,171.13
12083,1998,5596.0,9965.0,-4369.0,178.17
12083,1999,5975.0,9711.0,-3736.0,181.04
12083,2000,5907.0,9800.0,-3893.0,189.31
12083,2001,6326.0,9497.0,-3171.0,203.61
12083,2002,5870.0,11367.0,-5497.0,212.43
12083,2003,6100.0,13126.0,-7026.0,224.76
12083,2004,6305.0,15184.0,-8879.0,251.31
12083,2005,7300.0,16299.0,-8999.0,312.28
12083,2006,7775.0,17407.0,-9632.0,377.44
12083,2007,7614.0,15212.0,-7598.0,382.06
12083,2008,8796.0,12759.0,-3963.0,334.97
12083,2009,9020.0,10300.0,-1280.0,274.73
12083,2010,8354.0,9513.0,-1159.0,239.76
12083,2011,9122.0,10446.0,-1324.0,212.89
12083,2012,12390.0,14725.0,-2335.0,204.49
12083,2013,11683.0,13604.0,-1921.0,210.33
12083,2014,8862.0,10049.0,-1187.0,224.7
12083,2015,6022.0,7335.0,-1313.0,239.8
12083,2016,7966.0,10552.0,-2586.0,256.41
12083,2017,10158.0,16637.0,-6479.0,275.96
12083,2018,8313.0,12687.0,-4374.0,299.98
12083,2019,8682.0,12484.0,-3802.0,319.7
12085,1993,3930.0,5692.0,-1762.0,236.23
12085,1994,3909.0,5901.0,-1992.0,233.58
12085,1995,3912.0,5942.0,-2030.0,239.77
12085,1996,3983.0,6326.0,-2343.0,242.06
12085,1997,4319.0,6331.0,-2012.0,248.41
12085,1998,4420.0,6586.0,-2166.0,254.08
12085,1999,4488.0,6425.0,-1937.0,264.75
12085,2000,5102.0,6438.0,-1336.0,281.65
12085,2001,4987.0,6755.0,-1768.0,309.25
12085,2002,4935.0,7052.0,-2117.0,343.62
12085,2003,5238.0,8015.0,-2777.0,385.22
12085,2004,5988.0,8052.0,-2064.0,463.81
12085,2005,5324.0,7296.0,-1972.0,591.39
12085,2006,5619.0,5993.0,-374.0,652.47
12085,2007,4799.0,5623.0,-824.0,597.48
12085,2008,5041.0,5537.0,-496.0,498.88
12085,2009,4632.0,5166.0,-534.0,413.08
12085,2010,4706.0,4987.0,-281.0,384.27
12085,2011,4553.0,5126.0,-573.0,371.82
12085,2012,5988.0,7384.0,-1396.0,364.79
12085,2013,6021.0,7980.0,-1959.0,386.0
12085,2014,5180.0,6127.0,-947.0,432.32
12085,2015,3824.0,4745.0,-921.0,469.86
12085,2016,4855.0,6772.0,-1917.0,526.09
12085,2017,7090.0,8960.0,-1870.0,561.29
12085,2018,5409.0,6389.0,-980.0,622.23
12085,2019,5216.0,6656.0,-1440.0,642.42
12086,1993,0.0,0.0,0.0,258.0
12086,1994,0.0,0.0,0.0,269.17
12086,1995,0.0,0.0,0.0,281.75
12086,1996,0.0,0.0,0.0,290.43
12086,1997,0.0,0.0,0.0,297.13
12086,1998,0.0,0.0,0.0,309.25
12086,1999,0.0,0.0,0.0,317.27
12086,2000,0.0,0.0,0.0,340.21
12086,2001,0.0,0.0,0.0,377.34
12086,2002,66022.0,43643.0,22379.0,424.17
12086,2003,70326.0,43989.0,26337.0,473.01
12086,2004,70108.0,47300.0,22808.0,553.62
12086,2005,73623.0,49035.0,24588.0,683.49
12086,2006,75536.0,49289.0,26247.0,831.22
12086,2007,80660.0,46566.0,34094.0,871.76
12086,2008,76306.0,51845.0,24461.0,736.28
12086,2009,70157.0,52115.0,18042.0,533.64
12086,2010,66039.0,57643.0,8396.0,500.57
12086,2011,75350.0,79222.0,-3872.0,473.8
12086,2012,131089.0,98496.0,32593.0,476.88
12086,2013,120296.0,79538.0,40758.0,528.8
12086,2014,84182.0,63632.0,20550.0,597.79
12086,2015,63639.0,50337.0,13302.0,654.76
12086,2016,75025.0,53247.0,21778.0,712.66
12086,2017,104667.0,58925.0,45742.0,769.33
12086,2018,86834.0,51766.0,35068.0,825.16
12086,2019,85636.0,54934.0,30702.0,866.98
12087,1993,3536.0,5246.0,-1710.0,228.26
12087,1994,4524.0,4125.0,399.0,236.74
12087,1995,4027.0,3804.0,223.0,258.9
12087,1996,3806.0,3262.0,544.0,263.35
12087,1997,3903.0,3363.0,540.0,280.62
12087,1998,3858.0,3562.0,296.0,302.15
12087,1999,4120.0,3231.0,889.0,322.03
12087,2000,4119.0,3142.0,977.0,363.8
12087,2001,3934.0,3070.0,864.0,406.34
12087,2002,3752.0,3399.0,353.0,459.5
12087,2003,3874.0,3242.0,632.0,521.21
12087,2004,3970.0,2988.0,982.0,639.37
12087,2005,4580.0,2892.0,1688.0,807.41
12087,2006,4167.0,2567.0,1600.0,895.62
12087,2007,3412.0,2651.0,761.0,835.99
12087,2008,3017.0,2610.0,407.0,706.52
12087,2009,2939.0,2478.0,461.0,598.12
12087,2010,2705.0,2746.0,-41.0,551.19
12087,2011,2757.0,2806.0,-49.0,522.46
12087,2012,3594.0,3627.0,-33.0,533.21
12087,2013,3622.0,3999.0,-377.0,566.48
12087,2014,2805.0,2288.0,517.0,606.65
12087,2015,1978.0,1725.0,253.0,669.4
12087,2016,2923.0,2219.0,704.0,753.89
12087,2017,4055.0,2596.0,1459.0,784.8
12087,2018,3162.0,1992.0,1170.0,821.2
12087,2019,2755.0,2084.0,671.0,878.07
12089,1993,1364.0,2042.0,-678.0,124.33
12089,1994,1424.0,1972.0,-548.0,126.88
12089,1995,1460.0,2116.0,-656.0,132.92
12089,1996,1429.0,2031.0,-602.0,137.18
12089,1997,1496.0,2298.0,-802.0,146.44
12089,1998,1565.0,2216.0,-651.0,157.09
12089,1999,1651.0,2421.0,-770.0,175.28
12089,2000,1758.0,2290.0,-532.0,192.67
12089,2001,1866.0,2292.0,-426.0,214.04
12089,2002,1979.0,2767.0,-788.0,227.46
12089,2003,2240.0,2443.0,-203.0,239.19
12089,2004,1967.0,2709.0,-742.0,272.46
12089,2005,2163.0,3028.0,-865.0,324.65
12089,2006,2121.0,3297.0,-1176.0,376.06
12089,2007,2062.0,3024.0,-962.0,389.12
12089,2008,2124.0,2791.0,-667.0,366.26
12089,2009,2107.0,2598.0,-491.0,319.52
12089,2010,1997.0,2220.0,-223.0,286.84
12089,2011,2052.0,2511.0,-459.0,269.81
12089,2012,2375.0,2714.0,-339.0,262.06
12089,2013,2456.0,2886.0,-430.0,268.79
12089,2014,2014.0,2333.0,-319.0,289.34
12089,2015,1478.0,1871.0,-393.0,307.88
12089,2016,1857.0,2745.0,-888.0,334.68
12089,2017,2309.0,4898.0,-2589.0,359.81
12089,2018,2158.0,3565.0,-1407.0,388.24
12089,2019,2068.0,3202.0,-1134.0,422.9
12091,1993,7978.0,10159.0,-2181.0,181.95
12091,1994,7740.0,8798.0,-1058.0,188.11
12091,1995,7984.0,8629.0,-645.0,197.82
12091,1996,8270.0,8336.0,-66.0,202.76
12091,1997,8256.0,8254.0,2.0,215.11
12091,1998,8184.0,8293.0,-109.0,220.18
12091,1999,8170.0,8233.0,-63.0,223.6
12091,2000,8468.0,8414.0,54.0,233.67
12091,2001,9339.0,8405.0,934.0,246.34
12091,2002,8528.0,9304.0,-776.0,257.8
12091,2003,8569.0,9107.0,-538.0,274.06
12091,2004,8684.0,9575.0,-891.0,328.86
12091,2005,9944.0,9625.0,319.0,450.54
12091,2006,11012.0,9223.0,1789.0,485.01
12091,2007,10471.0,8544.0,1927.0,455.72
12091,2008,10283.0,7966.0,2317.0,404.28
12091,2009,9832.0,7942.0,1890.0,368.62
12091,2010,11297.0,8468.0,2829.0,342.17
12091,2011,9579.0,9781.0,-202.0,326.06
12091,2012,10231.0,11399.0,-1168.0,323.37
12091,2013,11813.0,11646.0,167.0,327.39
12091,2014,8871.0,8626.0,245.0,336.12
12091,2015,5483.0,4919.0,564.0,357.05
12091,2016,9411.0,8348.0,1063.0,382.99
12091,2017,13506.0,13857.0,-351.0,408.08
12091,2018,9232.0,10278.0,-1046.0,433.66
12091,2019,9497.0,9721.0,-224.0,466.17
12093,1993,1006.0,1234.0,-228.0,110.28
12093,1994,1063.0,1059.0,4.0,120.19
12093,1995,948.0,1069.0,-121.0,119.74
12093,1996,802.0,889.0,-87.0,119.81
12093,1997,713.0,886.0,-173.0,127.52
12093,1998,778.0,913.0,-135.0,130.1
12093,1999,700.0,921.0,-221.0,135.79
12093,2000,826.0,830.0,-4.0,136.42
12093,2001,757.0,872.0,-115.0,148.89
12093,2002,613.0,846.0,-233.0,156.61
12093,2003,687.0,918.0,-231.0,171.83
12093,2004,716.0,1085.0,-369.0,200.69
12093,2005,787.0,1162.0,-375.0,258.08
12093,2006,800.0,1140.0,-340.0,299.57
12093,2007,784.0,989.0,-205.0,305.07
12093,2008,769.0,928.0,-159.0,266.49
12093,2009,899.0,830.0,69.0,229.49
12093,2010,810.0,786.0,24.0,188.45
12093,2011,890.0,816.0,74.0,181.72
12093,2012,1222.0,1118.0,104.0,169.75
12093,2013,1104.0,996.0,108.0,166.39
12093,2014,771.0,720.0,51.0,172.73
12093,2015,503.0,559.0,-56.0,189.06
12093,2016,484.0,774.0,-290.0,201.35
12093,2017,689.0,1090.0,-401.0,223.15
12093,2018,547.0,952.0,-405.0,261.21
12093,2019,642.0,808.0,-166.0,269.49
12095,1993,41779.0,46221.0,-4442.0,289.34
12095,1994,43155.0,46097.0,-2942.0,288.83
12095,1995,45634.0,47046.0,-1412.0,292.18
12095,1996,41760.0,46096.0,-4336.0,298.56
12095,1997,43018.0,51933.0,-8915.0,306.56
12095,1998,45288.0,54001.0,-8713.0,318.59
12095,1999,49786.0,52327.0,-2541.0,330.86
12095,2000,48748.0,56140.0,-7392.0,359.13
12095,2001,50367.0,57176.0,-6809.0,387.68
12095,2002,54416.0,57308.0,-2892.0,415.06
12095,2003,55115.0,59165.0,-4050.0,440.47
12095,2004,56055.0,65121.0,-9066.0,492.64
12095,2005,56349.0,71571.0,-15222.0,621.93
12095,2006,64792.0,69191.0,-4399.0,750.31
12095,2007,68037.0,61611.0,6426.0,750.08
12095,2008,67651.0,60329.0,7322.0,647.13
12095,2009,64164.0,59559.0,4605.0,520.14
12095,2010,61147.0,58219.0,2928.0,447.09
12095,2011,60848.0,63783.0,-2935.0,408.66
12095,2012,71409.0,77858.0,-6449.0,404.71
12095,2013,73983.0,77029.0,-3046.0,444.48
12095,2014,63484.0,67842.0,-4358.0,499.4
12095,2015,48952.0,53102.0,-4150.0,537.98
12095,2016,67737.0,72173.0,-4436.0,584.58
12095,2017,95101.0,91818.0,3283.0,637.45
12095,2018,76910.0,73050.0,3860.0,693.35
12095,2019,78457.0,72512.0,5945.0,730.01
12097,1993,5827.0,8159.0,-2332.0,215.12
12097,1994,6481.0,7860.0,-1379.0,211.78
12097,1995,6485.0,9082.0,-2597.0,213.25
12097,1996,6644.0,9449.0,-2805.0,216.38
12097,1997,7582.0,10179.0,-2597.0,219.79
12097,1998,8366.0,10652.0,-2286.0,229.16
12097,1999,8582.0,11239.0,-2657.0,236.29
12097,2000,9542.0,12385.0,-2843.0,249.22
12097,2001,10184.0,13590.0,-3406.0,268.4
