FIPS_state,FIPS_county,year,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
35,053,2007,393,394,472,565,801
35,055,2007,559,608,673,806,830
35,057,2007,502,591,746,1086,1303
35,059,2007,392,404,472,637,775
35,061,2007,502,591,746,1086,1303
36,001,2007,594,616,752,900,984
36,003,2007,463,465,557,694,853
36,005,2007,988,1069,1189,1462,1645
36,007,2007,478,480,574,749,879
36,009,2007,468,470,565,742,852
36,011,2007,495,496,595,792,919
36,013,2007,466,469,562,725,792
36,015,2007,524,525,630,810,844
36,017,2007,473,476,570,718,1001
36,019,2007,533,535,641,814,1058
36,021,2007,583,594,701,847,903
36,023,2007,508,509,622,791,970
36,025,2007,477,480,575,711,936
36,027,2007,737,866,1060,1300,1384
36,029,2007,512,513,616,762,841
36,031,2007,501,502,603,802,872
36,033,2007,460,461,551,707,783
36,035,2007,394,481,608,728,773
36,037,2007,541,542,652,808,915
36,039,2007,503,544,662,861,937
36,041,2007,507,508,610,760,881
36,043,2007,494,495,596,731,830
36,045,2007,525,527,633,816,857
36,047,2007,988,1069,1189,1462,1645
36,049,2007,466,469,562,703,785
36,051,2007,511,564,690,829,878
36,053,2007,510,511,616,788,854
36,055,2007,511,564,690,829,878
36,057,2007,461,495,555,702,760
36,059,2007,994,1149,1356,1799,1961
36,061,2007,988,1069,1189,1462,1645
36,063,2007,512,513,616,762,841
36,065,2007,494,495,596,731,830
36,067,2007,510,511,616,788,854
36,069,2007,511,564,690,829,878
36,071,2007,737,866,1060,1300,1384
36,073,2007,511,564,690,829,878
36,075,2007,510,511,616,788,854
36,077,2007,495,507,596,792,824
36,079,2007,988,1069,1189,1462,1645
36,081,2007,988,1069,1189,1462,1645
36,083,2007,594,616,752,900,984
36,085,2007,988,1069,1189,1462,1645
36,087,2007,988,1069,1189,1462,1645
36,089,2007,468,469,564,714,780
36,091,2007,594,616,752,900,984
36,093,2007,594,616,752,900,984
36,095,2007,594,616,752,900,984
36,097,2007,509,511,613,817,844
36,099,2007,538,540,647,851,1077
36,101,2007,498,499,600,770,850
36,103,2007,994,1149,1356,1799,1961
36,105,2007,512,568,729,873,1022
36,107,2007,478,480,574,749,879
36,109,2007,642,660,773,935,970
36,111,2007,620,672,805,1020,1267
36,113,2007,498,526,662,835,941
36,115,2007,498,526,662,835,941
36,117,2007,511,564,690,829,878
36,119,2007,1006,1200,1395,1682,2074
36,121,2007,484,498,584,850,928
36,123,2007,496,503,597,773,796
37,001,2007,580,601,700,951,979
37,003,2007,457,480,552,708,825
37,005,2007,386,453,519,681,702
37,007,2007,432,464,519,730,770
37,009,2007,430,431,519,686,811
37,011,2007,401,495,585,700,826
37,013,2007,338,441,519,625,643
37,015,2007,356,451,519,621,640
37,017,2007,337,409,519,756,817
37,019,2007,533,589,711,996,1025
37,021,2007,465,543,620,831,1089
37,023,2007,457,480,552,708,825
37,025,2007,588,637,707,891,1036
37,027,2007,457,480,552,708,825
37,029,2007,385,502,593,801,821
37,031,2007,478,478,575,837,1009
37,033,2007,437,438,536,655,684
37,035,2007,457,480,552,708,825
37,037,2007,511,700,785,1026,1106
37,039,2007,337,437,519,754,909
37,041,2007,385,502,593,801,821
37,043,2007,431,433,519,681,793
37,045,2007,514,515,619,815,916
37,047,2007,363,468,519,622,640
37,049,2007,435,495,568,766,957
37,051,2007,507,548,612,869,1028
37,053,2007,700,735,844,1164,1458
37,055,2007,590,591,725,958,986
37,057,2007,468,469,565,736,841
37,059,2007,485,552,640,872,1025
37,061,2007,431,466,519,657,677
37,063,2007,511,700,785,1026,1106
37,065,2007,391,472,601,746,769
37,067,2007,485,552,640,872,1025
37,069,2007,682,764,850,1068,1107
37,071,2007,588,637,707,891,1036
37,073,2007,385,502,593,801,821
37,075,2007,431,433,519,681,793
37,077,2007,481,482,579,723,859
37,079,2007,431,432,519,733,757
37,081,2007,554,632,705,893,955
37,083,2007,338,469,519,660,757
37,085,2007,445,483,536,724,941
37,087,2007,442,443,552,715,925
37,089,2007,465,543,620,831,1089
37,091,2007,338,466,519,681,700
37,093,2007,470,510,565,773,943
37,095,2007,385,502,593,801,821
37,097,2007,523,528,631,836,1091
37,099,2007,476,493,586,769,794
37,101,2007,682,764,850,1068,1107
37,103,2007,438,473,566,783,996
37,105,2007,382,523,590,725,1035
37,107,2007,393,395,519,620,891
37,109,2007,371,513,571,690,709
37,111,2007,376,448,579,715,735
37,113,2007,395,429,553,672,970
37,115,2007,465,543,620,831,1089
37,117,2007,431,457,519,672,691
37,119,2007,588,637,707,891,1036
37,121,2007,401,495,585,700,826
37,123,2007,430,467,519,647,911
37,125,2007,478,479,603,867,1058
37,127,2007,391,472,601,746,769
37,129,2007,533,589,711,996,1025
37,131,2007,339,457,519,660,679
37,133,2007,463,496,557,782,918
37,135,2007,511,700,785,1026,1106
37,137,2007,347,441,519,653,672
37,139,2007,381,493,586,851,876
37,141,2007,464,466,560,736,757
37,143,2007,385,502,593,801,821
37,145,2007,456,457,551,658,754
37,147,2007,453,470,579,802,829
37,149,2007,485,486,596,745,768
37,151,2007,554,632,705,893,955
37,153,2007,373,468,519,652,673
37,155,2007,370,447,519,623,693
37,157,2007,426,451,534,663,684
37,159,2007,513,555,616,879,939
37,161,2007,475,477,583,698,719
37,163,2007,431,440,519,721,913
37,165,2007,431,432,548,666,830
37,167,2007,406,438,536,730,794
37,169,2007,485,552,640,872,1025
37,171,2007,388,467,519,693,713
37,173,2007,431,433,519,681,793
37,175,2007,342,476,527,665,701
37,177,2007,385,502,593,801,821
37,179,2007,588,637,707,891,1036
37,181,2007,431,432,520,623,642
37,183,2007,682,764,850,1068,1107
37,185,2007,441,442,530,648,666
37,187,2007,363,489,558,670,687
37,189,2007,433,529,665,809,1044
37,191,2007,392,465,544,681,910
37,193,2007,380,435,519,666,693
37,195,2007,491,492,597,715,758
37,197,2007,485,552,640,872,1025
37,199,2007,430,431,519,620,638
38,001,2007,343,399,489,648,677
38,003,2007,405,408,489,684,859
38,005,2007,400,402,489,674,850
38,007,2007,343,399,489,648,677
38,009,2007,374,411,511,719,784
38,011,2007,343,399,489,648,677
38,013,2007,374,411,511,719,784
38,015,2007,412,431,536,776,798
38,017,2007,384,456,580,837,967
38,019,2007,400,402,489,674,850
38,021,2007,400,402,489,674,850
38,023,2007,343,399,489,648,677
38,025,2007,343,399,489,648,677
38,027,2007,400,402,489,674,850
38,029,2007,374,411,511,719,784
38,031,2007,400,402,489,674,850
38,033,2007,343,399,489,648,677
38,035,2007,374,469,576,730,992
38,037,2007,343,399,489,648,677
38,039,2007,400,402,489,674,850
38,041,2007,343,399,489,648,677
38,043,2007,374,411,511,719,784
38,045,2007,400,402,489,674,850
38,047,2007,374,411,511,719,784
38,049,2007,374,411,511,719,784
38,051,2007,374,411,511,719,784
38,053,2007,343,399,489,648,677
38,055,2007,374,411,511,719,784
38,057,2007,343,399,489,648,677
38,059,2007,412,431,536,776,798
38,061,2007,374,411,511,719,784
38,063,2007,381,473,565,764,849
38,065,2007,343,399,489,648,677
38,067,2007,381,473,565,764,849
38,069,2007,374,411,511,719,784
38,071,2007,363,373,491,612,774
38,073,2007,400,402,489,674,850
38,075,2007,374,411,511,719,784
38,077,2007,333,401,507,659,781
38,079,2007,374,411,511,719,784
38,081,2007,400,402,489,674,850
38,083,2007,374,411,511,719,784
38,085,2007,343,399,489,648,677
38,087,2007,343,399,489,648,677
38,089,2007,348,422,489,711,860
38,091,2007,381,473,565,764,849
38,093,2007,407,408,489,677,859
38,095,2007,400,402,489,674,850
38,097,2007,381,473,565,764,849
38,099,2007,381,473,565,764,849
38,101,2007,320,398,489,675,801
38,103,2007,400,402,489,674,850
38,105,2007,318,388,489,644,683
39,001,2007,422,438,519,688,726
39,003,2007,429,435,538,663,681
39,005,2007,372,443,574,740,762
39,007,2007,409,481,613,779,908
39,009,2007,437,474,526,676,704
39,011,2007,384,413,541,703,722
39,013,2007,337,406,519,652,761
39,015,2007,393,412,544,702,846
39,017,2007,436,516,668,894,929
39,019,2007,420,466,588,743,787
39,021,2007,367,448,565,697,749
39,023,2007,432,480,578,747,960
39,025,2007,436,516,668,894,929
39,027,2007,407,503,558,813,955
39,029,2007,419,442,534,661,803
39,031,2007,361,435,519,671,766
39,033,2007,429,435,519,668,732
39,035,2007,502,583,702,900,956
39,037,2007,337,431,519,691,711
39,039,2007,396,454,551,695,846
39,041,2007,458,533,674,848,921
39,043,2007,389,468,598,780,821
39,045,2007,458,533,674,848,921
39,047,2007,422,485,592,713,951
39,049,2007,458,533,674,848,921
39,051,2007,438,487,603,778,848
39,053,2007,352,468,519,660,867
39,055,2007,502,583,702,900,956
39,057,2007,451,515,634,853,1018
39,059,2007,365,450,519,686,705
39,061,2007,436,516,668,894,929
39,063,2007,393,460,596,811,861
39,065,2007,431,468,519,650,852
39,067,2007,346,413,519,664,684
39,069,2007,359,440,533,686,707
39,071,2007,436,437,525,707,730
39,073,2007,336,468,519,741,762
39,075,2007,431,432,519,685,726
39,077,2007,387,468,572,793,873
39,079,2007,445,447,535,641,661
39,081,2007,344,421,519,648,704
39,083,2007,464,467,561,718,823
39,085,2007,502,583,702,900,956
39,087,2007,365,432,519,640,661
39,089,2007,458,533,674,848,921
39,091,2007,478,484,575,723,747
39,093,2007,502,583,702,900,956
39,095,2007,438,487,603,778,848
39,097,2007,458,533,674,848,921
39,099,2007,411,461,558,703,758
39,101,2007,380,479,585,742,903
39,103,2007,502,583,702,900,956
39,105,2007,431,468,519,711,732
39,107,2007,339,440,519,699,720
39,109,2007,451,515,634,853,1018
39,111,2007,431,432,519,637,713
39,113,2007,451,515,634,853,1018
39,115,2007,431,432,519,637,713
39,117,2007,458,533,674,848,921
39,119,2007,420,431,519,665,838
39,121,2007,431,432,519,637,713
39,123,2007,438,487,603,778,848
39,125,2007,381,417,519,677,698
39,127,2007,436,437,525,657,676
39,129,2007,458,533,674,848,921
39,131,2007,342,440,526,630,655
39,133,2007,482,564,722,918,947
39,135,2007,467,482,585,758,785
39,137,2007,368,408,537,666,695
39,139,2007,354,431,544,706,734
39,141,2007,395,447,522,645,741
39,143,2007,467,478,562,699,763
39,145,2007,415,434,519,681,815
39,147,2007,388,407,526,661,681
39,149,2007,438,448,582,726,804
39,151,2007,420,466,588,743,787
39,153,2007,482,564,722,918,947
39,155,2007,411,461,558,703,758
39,157,2007,352,412,543,687,708
39,159,2007,592,593,712,852,879
39,161,2007,337,404,519,632,652
39,163,2007,378,468,519,711,884
39,165,2007,436,516,668,894,929
39,167,2007,379,405,519,689,744
39,169,2007,392,487,600,717,784
39,171,2007,436,442,548,726,802
39,173,2007,438,487,603,778,848
39,175,2007,431,432,519,712,733
40,001,2007,391,393,469,560,576
40,003,2007,391,404,469,637,657
40,005,2007,340,380,469,610,711
40,007,2007,391,404,469,637,657
40,009,2007,390,422,469,613,823
40,011,2007,391,404,469,637,657
40,013,2007,381,382,469,606,722
40,015,2007,323,357,469,561,702
40,017,2007,443,483,587,792,849
40,019,2007,415,442,500,622,666
40,021,2007,379,408,472,593,682
40,023,2007,388,420,469,665,685
40,025,2007,391,404,469,637,657
40,027,2007,443,483,587,792,849
40,029,2007,340,380,469,610,711
40,031,2007,380,410,516,754,907
40,033,2007,356,385,486,703,823
40,035,2007,317,370,487,583,856
40,037,2007,474,515,629,831,858
40,039,2007,362,363,469,671,691
40,041,2007,337,379,469,630,650
40,043,2007,391,404,469,637,657
40,045,2007,391,404,469,637,657
40,047,2007,386,407,489,677,697
40,049,2007,303,355,469,616,751
40,051,2007,338,377,469,635,729
40,053,2007,391,404,469,637,657
40,055,2007,363,377,469,630,660
40,057,2007,363,377,469,630,660
40,059,2007,391,404,469,637,657
40,061,2007,305,366,469,590,647
40,063,2007,379,432,515,656,675
40,065,2007,322,419,470,659,680
40,067,2007,356,385,486,703,823
40,069,2007,340,380,469,610,711
40,071,2007,318,394,489,675,698
40,073,2007,391,404,469,659,678
40,075,2007,363,377,469,630,660
40,077,2007,305,366,469,590,647
40,079,2007,317,370,469,580,711
40,081,2007,388,389,469,618,637
40,083,2007,443,483,587,792,849
40,085,2007,340,380,469,610,711
40,087,2007,443,483,587,792,849
40,089,2007,304,355,469,609,628
40,091,2007,347,393,470,588,667
40,093,2007,391,404,469,637,657
40,095,2007,340,380,469,610,711
40,097,2007,304,423,469,587,671
40,099,2007,391,392,469,630,807
40,101,2007,355,418,496,627,693
40,103,2007,344,400,481,669,689
40,105,2007,357,378,469,625,706
40,107,2007,379,432,515,656,675
40,109,2007,443,483,587,792,849
40,111,2007,317,356,469,636,676
40,113,2007,474,515,629,831,858
40,115,2007,392,393,469,639,659
40,117,2007,396,408,474,614,632
40,119,2007,418,479,587,831,856
40,121,2007,320,373,492,619,755
40,123,2007,330,368,469,639,659
40,125,2007,409,465,517,655,760
40,127,2007,305,366,469,590,647
40,129,2007,363,377,469,630,660
40,131,2007,474,515,629,831,858
40,133,2007,304,376,469,563,580
40,135,2007,349,396,493,657,715
40,137,2007,307,356,469,641,661
40,139,2007,365,436,492,622,744
40,141,2007,356,385,486,703,823
40,143,2007,474,515,629,831,858
40,145,2007,474,515,629,831,858
40,147,2007,387,388,473,662,729
40,149,2007,363,377,469,630,660
40,151,2007,348,372,469,682,703
40,153,2007,325,380,469,585,603
41,001,2007,369,430,567,825,849
41,003,2007,477,579,721,1048,1205
41,005,2007,550,638,737,1073,1289
41,007,2007,419,521,644,932,961
41,009,2007,550,638,737,1073,1289
41,011,2007,402,488,618,820,944
41,013,2007,398,512,612,828,969
41,015,2007,455,523,617,901,1088
41,017,2007,505,587,700,1020,1051
41,019,2007,393,468,604,819,1014
41,021,2007,426,499,603,817,956
41,023,2007,426,499,603,817,956
41,025,2007,382,444,559,773,822
41,027,2007,430,532,662,942,972
41,029,2007,471,560,703,1023,1053
41,031,2007,476,507,574,835,940
41,033,2007,461,528,639,909,1008
41,035,2007,380,446,568,795,883
41,037,2007,382,444,559,773,822
41,039,2007,478,581,735,1028,1144
41,041,2007,476,543,693,960,1085
41,043,2007,454,550,686,946,1171
41,045,2007,404,461,561,811,835
41,047,2007,477,530,634,921,1111
41,049,2007,426,499,603,817,956
41,051,2007,550,638,737,1073,1289
41,053,2007,477,530,634,921,1111
41,055,2007,426,499,603,817,956
41,057,2007,439,524,674,942,971
41,059,2007,398,454,580,814,908
41,061,2007,380,442,583,851,875
41,063,2007,377,439,579,829,891
41,065,2007,440,492,613,871,1078
41,067,2007,550,638,737,1073,1289
41,069,2007,426,499,603,817,956
41,071,2007,550,638,737,1073,1289
42,001,2007,485,530,634,853,947
42,003,2007,570,625,748,930,1004
42,005,2007,438,476,526,673,883
42,007,2007,570,625,748,930,1004
42,009,2007,393,446,516,617,819
42,011,2007,489,546,673,900,928
42,013,2007,411,450,544,713,735
42,015,2007,336,450,516,646,791
42,017,2007,676,773,923,1105,1314
42,019,2007,570,625,748,930,1004
42,021,2007,413,420,516,650,744
42,023,2007,431,447,517,686,737
42,025,2007,549,668,791,1024,1083
42,027,2007,565,630,742,887,914
42,029,2007,676,773,923,1105,1314
42,031,2007,429,466,516,658,688
42,033,2007,393,434,516,740,873
42,035,2007,465,466,562,673,691
42,037,2007,452,496,604,773,916
42,039,2007,411,456,516,685,782
42,041,2007,506,578,728,919,952
42,043,2007,506,578,728,919,952
42,045,2007,676,773,923,1105,1314
42,047,2007,430,449,516,669,809
42,049,2007,407,460,594,710,808
42,051,2007,570,625,748,930,1004
42,053,2007,430,457,516,669,688
42,055,2007,401,455,575,757,927
42,057,2007,344,439,516,636,744
42,059,2007,428,456,516,617,635
42,061,2007,335,415,516,667,686
42,063,2007,459,477,552,659,721
42,065,2007,351,434,516,683,704
42,067,2007,397,430,518,704,726
42,069,2007,436,520,624,791,836
42,071,2007,482,572,704,893,938
42,073,2007,374,489,575,688,807
42,075,2007,395,472,608,825,851
42,077,2007,549,668,791,1024,1083
42,079,2007,436,520,624,791,836
42,081,2007,400,459,553,726,747
42,083,2007,432,455,519,695,748
42,085,2007,441,461,562,688,756
42,087,2007,363,421,516,670,839
42,089,2007,530,653,816,1042,1166
42,091,2007,676,773,923,1105,1314
42,093,2007,462,530,610,730,753
42,095,2007,549,668,791,1024,1083
42,097,2007,354,462,516,639,662
42,099,2007,506,578,728,919,952
42,101,2007,676,773,923,1105,1314
42,103,2007,747,777,900,1219,1492
42,105,2007,429,465,516,684,703
42,107,2007,344,448,516,644,708
42,109,2007,360,472,555,694,749
42,111,2007,429,429,516,634,671
42,113,2007,340,456,523,655,780
42,115,2007,418,455,533,641,706
42,117,2007,442,485,540,710,758
42,119,2007,495,516,596,783,843
42,121,2007,396,433,516,652,739
42,123,2007,335,431,516,670,709
42,125,2007,570,625,748,930,1004
42,127,2007,502,505,634,792,893
42,129,2007,570,625,748,930,1004
42,131,2007,436,520,624,791,836
42,133,2007,460,529,671,811,840
44,001,2007,795,869,1014,1214,1546
44,001,2007,795,869,1014,1214,1546
44,001,2007,795,869,1014,1214,1546
44,003,2007,795,869,1014,1214,1546
44,003,2007,795,869,1014,1214,1546
44,003,2007,795,869,1014,1214,1546
44,003,2007,795,869,1014,1214,1546
44,003,2007,795,869,1014,1214,1546
44,005,2007,795,869,1014,1214,1546
44,005,2007,795,869,1014,1214,1546
44,005,2007,654,798,987,1340,1732
44,005,2007,654,798,987,1340,1732
44,005,2007,654,798,987,1340,1732
44,005,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,007,2007,795,869,1014,1214,1546
44,009,2007,795,869,1014,1214,1546
44,009,2007,795,869,1014,1214,1546
44,009,2007,543,683,799,955,1246
44,009,2007,795,869,1014,1214,1546
44,009,2007,543,683,799,955,1246
44,009,2007,795,869,1014,1214,1546
44,009,2007,795,869,1014,1214,1546
44,009,2007,795,869,1014,1214,1546
44,009,2007,543,683,799,955,1246
45,001,2007,324,450,500,607,625
45,003,2007,480,521,585,783,824
45,005,2007,416,450,500,621,803
45,007,2007,374,486,552,699,719
45,009,2007,415,417,500,667,687
45,011,2007,414,436,500,602,779
45,013,2007,590,710,803,979,1040
45,015,2007,551,610,690,899,1047
45,017,2007,541,589,657,811,837
45,019,2007,551,610,690,899,1047
45,021,2007,409,410,500,599,635
45,023,2007,429,430,516,617,655
45,025,2007,354,441,500,598,878
45,027,2007,435,436,524,628,715
45,029,2007,325,405,500,707,726
45,031,2007,325,416,500,601,647
45,033,2007,415,423,500,625,687
45,035,2007,551,610,690,899,1047
45,037,2007,480,521,585,783,824
45,039,2007,541,589,657,811,837
45,041,2007,387,435,504,605,759
45,043,2007,490,491,592,767,926
45,045,2007,516,560,623,822,845
45,047,2007,439,459,528,766,790
45,049,2007,416,423,500,617,700
45,051,2007,555,609,712,851,1031
45,053,2007,460,499,556,663,752
45,055,2007,336,423,520,654,759
45,057,2007,339,427,500,688,757
45,059,2007,442,480,532,672,785
45,061,2007,342,419,500,615,770
45,063,2007,541,589,657,811,837
45,065,2007,420,441,506,700,723
45,067,2007,413,414,500,607,624
45,069,2007,415,416,500,631,748
45,071,2007,414,450,500,636,783
45,073,2007,328,384,504,625,887
45,075,2007,416,450,500,621,770
45,077,2007,516,560,623,822,845
45,079,2007,541,589,657,811,837
45,081,2007,541,589,657,811,837
45,083,2007,480,496,580,730,751
45,085,2007,430,468,518,666,704
45,087,2007,416,417,500,691,776
45,089,2007,435,436,524,628,715
45,091,2007,588,637,707,891,1036
46,003,2007,326,379,499,639,683
46,005,2007,415,416,499,726,823
46,007,2007,376,391,499,668,743
46,009,2007,326,379,499,639,683
46,011,2007,325,408,502,708,882
46,013,2007,365,392,516,655,778
46,015,2007,326,379,499,639,683
46,017,2007,326,379,499,639,683
46,019,2007,376,391,499,668,743
46,021,2007,363,380,499,659,783
46,023,2007,326,379,499,639,683
46,025,2007,334,388,499,675,796
46,027,2007,381,406,533,735,935
46,029,2007,372,435,572,739,844
46,031,2007,376,391,499,668,743
46,033,2007,376,391,499,668,743
46,035,2007,346,406,533,684,735
46,037,2007,363,380,499,659,783
46,039,2007,334,388,499,675,796
46,041,2007,376,391,499,668,743
46,043,2007,326,379,499,639,683
46,045,2007,363,380,499,659,783
46,047,2007,370,386,507,658,732
46,049,2007,363,380,499,659,783
46,051,2007,334,388,499,675,796
46,053,2007,326,379,499,639,683
46,055,2007,376,391,499,668,743
46,057,2007,334,388,499,675,796
46,059,2007,363,380,499,659,783
46,061,2007,326,379,499,639,683
46,063,2007,376,391,499,668,743
46,065,2007,333,417,515,646,666
46,067,2007,326,379,499,639,683
46,069,2007,326,379,499,639,683
46,071,2007,376,391,499,668,743
46,073,2007,363,380,499,659,783
46,075,2007,376,391,499,668,743
46,077,2007,334,388,499,675,796
46,079,2007,334,388,499,675,796
46,081,2007,353,428,527,734,784
46,083,2007,477,501,640,836,925
46,085,2007,326,379,499,639,683
46,087,2007,477,501,640,836,925
46,089,2007,363,380,499,659,783
46,091,2007,363,380,499,659,783
46,093,2007,331,395,511,743,829
46,095,2007,376,391,499,668,743
46,097,2007,334,388,499,675,796
46,099,2007,477,501,640,836,925
46,101,2007,334,388,499,675,796
46,103,2007,468,545,687,910,935
46,105,2007,376,391,499,668,743
46,107,2007,376,391,499,668,743
46,109,2007,363,380,499,659,783
46,111,2007,326,379,499,639,683
46,113,2007,376,391,499,668,743
46,115,2007,363,380,499,659,783
46,117,2007,326,379,499,639,683
46,119,2007,326,379,499,639,683
46,121,2007,376,391,499,668,743
46,123,2007,326,379,499,639,683
46,125,2007,477,501,640,836,925
46,127,2007,399,469,615,774,797
46,129,2007,363,380,499,659,783
46,135,2007,354,420,545,714,734
46,137,2007,376,391,499,668,743
47,001,2007,427,491,592,793,819
47,003,2007,389,477,599,750,772
47,005,2007,378,379,479,592,650
47,007,2007,313,393,479,629,648
47,009,2007,427,491,592,793,819
47,011,2007,417,426,549,689,876
47,013,2007,398,399,479,617,734
47,015,2007,528,603,693,899,925
47,017,2007,397,398,479,591,660
47,019,2007,348,420,521,647,807
47,021,2007,528,603,693,899,925
47,023,2007,448,489,617,826,848
47,025,2007,311,397,479,641,719
47,027,2007,388,388,479,622,640
47,029,2007,312,386,479,574,782
47,031,2007,427,428,514,697,761
47,033,2007,398,432,479,625,645
47,035,2007,397,398,479,679,840
47,037,2007,528,603,693,899,925
47,039,2007,358,394,479,616,701
47,041,2007,398,399,479,691,714
47,043,2007,528,603,693,899,925
47,045,2007,323,379,497,663,724
47,047,2007,548,596,662,882,910
47,049,2007,388,388,479,622,640
47,051,2007,329,395,508,739,890
47,053,2007,392,401,479,602,665
47,055,2007,337,396,522,628,646
47,057,2007,408,410,492,645,727
47,059,2007,311,392,479,649,667
47,061,2007,313,393,479,629,648
47,063,2007,408,410,492,645,727
47,065,2007,488,516,608,748,880
47,067,2007,397,398,479,613,738
47,069,2007,346,429,479,649,841
47,071,2007,351,391,479,635,654
47,073,2007,376,404,502,673,804
47,075,2007,401,416,544,650,714
47,077,2007,335,444,518,617,637
47,079,2007,313,366,482,576,702
47,081,2007,320,445,493,719,741
47,083,2007,378,379,479,592,650
47,085,2007,398,431,479,683,705
47,087,2007,388,388,479,622,640
47,089,2007,408,410,492,645,727
47,091,2007,310,386,479,642,673
47,093,2007,427,491,592,793,819
47,095,2007,356,398,479,622,659
47,097,2007,421,422,508,617,638
47,099,2007,330,370,479,593,676
47,101,2007,320,373,481,613,631
47,103,2007,397,398,479,585,603
47,105,2007,427,491,592,793,819
47,107,2007,422,423,509,609,811
47,109,2007,311,366,479,692,712
47,111,2007,311,379,479,570,634
47,113,2007,448,489,617,826,848
47,115,2007,488,516,608,748,880
47,117,2007,387,411,539,648,813
47,119,2007,413,516,636,810,834
47,121,2007,313,393,479,629,648
47,123,2007,378,379,481,575,734
47,125,2007,485,505,586,847,872
47,127,2007,419,420,502,663,684
47,129,2007,395,396,479,599,698
47,131,2007,329,397,479,632,666
47,133,2007,312,393,479,585,602
47,135,2007,320,373,481,613,631
47,137,2007,388,388,479,622,640
47,139,2007,417,426,549,689,876
47,141,2007,398,399,497,715,767
47,143,2007,310,383,479,636,654
47,145,2007,419,432,502,671,689
47,147,2007,528,603,693,899,925
47,149,2007,528,603,693,899,925
47,151,2007,398,405,479,634,844
47,153,2007,488,516,608,748,880
47,155,2007,480,520,586,705,1030
47,157,2007,548,596,662,882,910
47,159,2007,411,412,493,658,679
47,161,2007,314,409,483,659,679
47,163,2007,376,404,502,673,804
47,165,2007,528,603,693,899,925
47,167,2007,548,596,662,882,910
47,169,2007,528,603,693,899,925
47,171,2007,348,420,521,647,807
47,173,2007,427,491,592,793,819
47,175,2007,388,388,479,622,640
47,177,2007,387,392,504,675,803
47,179,2007,348,420,521,647,807
47,181,2007,320,373,481,613,631
47,183,2007,348,428,479,701,844
47,185,2007,359,365,479,677,696
47,187,2007,528,603,693,899,925
47,189,2007,528,603,693,899,925
48,001,2007,450,471,543,715,937
48,003,2007,418,429,504,675,753
48,005,2007,429,489,547,708,730
48,007,2007,377,468,557,812,837
48,009,2007,455,478,569,799,822
48,011,2007,425,461,575,792,888
48,013,2007,328,382,504,637,655
48,015,2007,491,492,592,786,810
48,017,2007,389,433,504,656,831
48,019,2007,521,579,715,922,1120
48,021,2007,601,685,836,1137,1315
48,023,2007,342,405,504,642,762
48,025,2007,419,420,504,677,758
48,027,2007,447,494,628,914,1101
48,029,2007,521,579,715,922,1120
48,031,2007,400,430,544,714,818
48,033,2007,416,417,504,650,671
48,035,2007,418,419,504,612,734
48,037,2007,439,443,546,666,725
48,039,2007,518,577,663,914,982
48,041,2007,517,585,714,905,932
48,043,2007,367,383,504,603,653
48,045,2007,410,413,504,671,692
48,047,2007,418,450,504,720,802
48,049,2007,400,435,548,697,800
48,051,2007,517,585,714,905,932
48,053,2007,408,477,627,789,811
48,055,2007,601,685,836,1137,1315
48,057,2007,358,424,544,685,918
48,059,2007,414,435,549,715,904
48,061,2007,388,448,513,634,717
48,063,2007,421,422,519,708,731
48,065,2007,425,461,575,792,888
48,067,2007,329,454,504,692,815
48,069,2007,410,413,504,671,692
48,071,2007,569,633,768,1024,1287
48,073,2007,410,449,504,674,701
48,075,2007,410,413,504,671,692
48,077,2007,455,478,569,799,822
48,079,2007,389,433,504,656,831
48,081,2007,393,452,575,827,902
48,083,2007,400,430,544,714,818
48,085,2007,591,658,798,1059,1283
48,087,2007,410,413,504,671,692
48,089,2007,403,445,504,666,684
48,091,2007,521,579,715,922,1120
48,093,2007,407,437,517,658,718
48,095,2007,416,417,504,650,671
48,097,2007,463,464,585,722,744
48,099,2007,447,494,628,914,1101
48,101,2007,342,405,504,642,762
48,103,2007,418,443,504,654,777
48,105,2007,416,417,504,650,671
48,107,2007,402,489,618,875,903
48,109,2007,418,443,504,654,777
48,111,2007,376,412,544,650,667
48,113,2007,591,658,798,1059,1283
48,115,2007,416,417,504,650,671
48,117,2007,328,418,504,732,834
48,119,2007,591,658,798,1059,1283
48,121,2007,591,658,798,1059,1283
48,123,2007,373,387,504,658,712
48,125,2007,389,433,504,656,831
48,127,2007,413,415,504,686,813
48,129,2007,410,413,504,671,692
48,131,2007,348,437,504,671,715
48,133,2007,407,437,517,658,718
48,135,2007,364,386,506,729,847
48,137,2007,413,415,504,686,813
48,139,2007,591,658,798,1059,1283
